===2023-05-30 21:20:49===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 14
    quantile: 0.7
    std_rw: False
    gender_label: False
    binary_race: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 14
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[3, 6, 4, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
min_w=0.00349, quan_i=1.00, quan_c=1.00
minimize weight of clients:[]
 Site-White_Male               | Train Loss: 1.9185 | Train Acc: 0.2778
 Site-Black_Female             | Train Loss: 1.6624 | Train Acc: 0.3284
 Site-Black_Male               | Train Loss: 1.9260 | Train Acc: 0.2121
 Site-Black_Female             | Train Loss: 1.7626 | Train Acc: 0.3562
 Site-Black_Male               | Train Loss: 1.8623 | Train Acc: 0.2233
 Site-Black_Female             | Train Loss: 1.8200 | Train Acc: 0.3291
 Site-East_Asian_Male          | Train Loss: 1.8002 | Train Acc: 0.2984
 Site-East_Asian_Female        | Train Loss: 1.6664 | Train Acc: 0.4451
 Site-East_Asian_Male          | Train Loss: 1.8437 | Train Acc: 0.2948
 Site-Indian_Female            | Train Loss: 1.9488 | Train Acc: 0.2722
 Site-Indian_Male              | Train Loss: 1.8890 | Train Acc: 0.2155
 Site-Southeast_Asian_Female   | Train Loss: 1.9314 | Train Acc: 0.2932
 Site-Middle_Eastern_Male      | Train Loss: 2.0202 | Train Acc: 0.1602
 Site-White_Male                (2) | Val  Loss: 1.7606 | Val  Acc: 0.4167
 Site-White_Female              (5) | Val  Loss: 1.9463 | Val  Acc: 0.3333
 Site-White_Male                (10)| Val  Loss: 1.9189 | Val  Acc: 0.1923
 Site-White_Female              (13)| Val  Loss: 1.7506 | Val  Acc: 0.3846
 Site-White_Male                (8) | Val  Loss: 1.9130 | Val  Acc: 0.2586
 Site-White_Female              (7) | Val  Loss: 1.8028 | Val  Acc: 0.4000
 Site-White_Male                (8) | Val  Loss: 1.8810 | Val  Acc: 0.2400
 Site-White_Female              (7) | Val  Loss: 1.7796 | Val  Acc: 0.3804
 Site-White_Male                (8) | Val  Loss: 1.8074 | Val  Acc: 0.2952
 Site-White_Female              (7) | Val  Loss: 1.7885 | Val  Acc: 0.3435
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.9125 | Val  Acc: 0.3571
 Site-Latino_Hispanic_Female    (12)| Val  Loss: 1.9217 | Val  Acc: 0.1951
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.8296 | Val  Acc: 0.2667
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.8801 | Val  Acc: 0.2472
 Site-Latino_Hispanic_Male      (11)| Val  Loss: 1.7216 | Val  Acc: 0.1908
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.7040 | Val  Acc: 0.2642
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.8661 | Val  Acc: 0.2410
 Site-Black_Female              (4) | Val  Loss: 1.9319 | Val  Acc: 0.2444
 Site-Black_Male                (9) | Val  Loss: 2.2048 | Val  Acc: 0.3030
 Site-Black_Female              (4) | Val  Loss: 1.8975 | Val  Acc: 0.2474
 Site-Black_Male                (9) | Val  Loss: 1.7096 | Val  Acc: 0.2657
 Site-Black_Female              (4) | Val  Loss: 1.7949 | Val  Acc: 0.3033
 Site-East_Asian_Male           (0) | Val  Loss: 1.8829 | Val  Acc: 0.3293
 Site-East_Asian_Female         (1) | Val  Loss: 1.6403 | Val  Acc: 0.4628
 Site-East_Asian_Male           (0) | Val  Loss: 1.8108 | Val  Acc: 0.3090
 Site-Indian_Female             (4) | Val  Loss: 2.0005 | Val  Acc: 0.3048
 Site-Indian_Male               (11)| Val  Loss: 1.9246 | Val  Acc: 0.2065
 Site-Southeast_Asian_Female    (1) | Val  Loss: 2.0365 | Val  Acc: 0.2994
 Site-Middle_Eastern_Male       (8) | Val  Loss: 2.0502 | Val  Acc: 0.2167
Average Valid Accuracy: 0.2931
Aggregated Acc | Val Acc: 0.2968
============ Train epoch 5 ============
cnt=[4, 3, 1, 3, 2, 4, 2, 2, 1, 1, 1, 1, 3, 1, ]
power_decay: 0.9, powerI: 0.7657, powerC: 0.2343
min_w=0.01197, quan_i=1.89, quan_c=1.87
minimize weight of clients:[0, 1, 2, 3, 5, 7, 9, 10, 14, 16, 17, 19, 21, 22, 23, 24, ]
 Site-White_Male               | Train Loss: 1.7436 | Train Acc: 0.2778
 Site-White_Female             | Train Loss: 1.7152 | Train Acc: 0.3704
 Site-White_Male               | Train Loss: 1.8339 | Train Acc: 0.3500
 Site-White_Female             | Train Loss: 1.6949 | Train Acc: 0.3966
 Site-White_Male               | Train Loss: 1.8593 | Train Acc: 0.3103
 Site-White_Female             | Train Loss: 1.7427 | Train Acc: 0.3701
 Site-White_Male               | Train Loss: 1.8527 | Train Acc: 0.2766
 Site-White_Female             | Train Loss: 1.7706 | Train Acc: 0.3804
 Site-White_Male               | Train Loss: 1.8499 | Train Acc: 0.2833
 Site-White_Female             | Train Loss: 1.7533 | Train Acc: 0.3756
 Site-Latino_Hispanic_Male     | Train Loss: 1.7731 | Train Acc: 0.2381
 Site-Latino_Hispanic_Female   | Train Loss: 1.8601 | Train Acc: 0.2951
 Site-Latino_Hispanic_Male     | Train Loss: 1.9222 | Train Acc: 0.2198
 Site-Latino_Hispanic_Female   | Train Loss: 1.7885 | Train Acc: 0.2910
 Site-Latino_Hispanic_Male     | Train Loss: 1.8708 | Train Acc: 0.2234
 Site-Latino_Hispanic_Female   | Train Loss: 1.8182 | Train Acc: 0.2931
 Site-Latino_Hispanic_Male     | Train Loss: 1.8438 | Train Acc: 0.2751
 Site-Black_Female             | Train Loss: 1.8537 | Train Acc: 0.2537
 Site-Black_Male               | Train Loss: 1.9283 | Train Acc: 0.1919
 Site-Black_Female             | Train Loss: 1.8270 | Train Acc: 0.3288
 Site-Black_Male               | Train Loss: 1.8693 | Train Acc: 0.2558
 Site-Black_Female             | Train Loss: 1.8179 | Train Acc: 0.2848
 Site-East_Asian_Male          | Train Loss: 1.7849 | Train Acc: 0.3306
 Site-East_Asian_Female        | Train Loss: 1.6540 | Train Acc: 0.4780
 Site-East_Asian_Male          | Train Loss: 1.7489 | Train Acc: 0.3209
 Site-Indian_Female            | Train Loss: 1.9573 | Train Acc: 0.2975
 Site-Indian_Male              | Train Loss: 1.8717 | Train Acc: 0.2629
 Site-Southeast_Asian_Female   | Train Loss: 1.8290 | Train Acc: 0.3195
 Site-Middle_Eastern_Male      | Train Loss: 1.9645 | Train Acc: 0.2320
 Site-White_Male                (9) | Val  Loss: 1.7250 | Val  Acc: 0.5833
 Site-White_Female              (13)| Val  Loss: 1.9633 | Val  Acc: 0.2222
 Site-White_Male                (10)| Val  Loss: 1.9279 | Val  Acc: 0.1538
 Site-White_Female              (11)| Val  Loss: 1.7153 | Val  Acc: 0.4359
 Site-White_Male                (0) | Val  Loss: 1.8510 | Val  Acc: 0.2759
 Site-White_Female              (3) | Val  Loss: 1.7541 | Val  Acc: 0.4118
 Site-White_Male                (0) | Val  Loss: 1.8426 | Val  Acc: 0.2720
 Site-White_Female              (3) | Val  Loss: 1.7763 | Val  Acc: 0.3424
 Site-White_Male                (0) | Val  Loss: 1.7934 | Val  Acc: 0.3100
 Site-White_Female              (3) | Val  Loss: 1.7718 | Val  Acc: 0.3639
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.9293 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.8747 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (5) | Val  Loss: 1.8331 | Val  Acc: 0.3500
 Site-Latino_Hispanic_Female    (7) | Val  Loss: 1.8491 | Val  Acc: 0.2809
 Site-Latino_Hispanic_Male      (5) | Val  Loss: 1.7594 | Val  Acc: 0.1832
 Site-Latino_Hispanic_Female    (7) | Val  Loss: 1.6662 | Val  Acc: 0.2798
 Site-Latino_Hispanic_Male      (5) | Val  Loss: 1.8569 | Val  Acc: 0.2590
 Site-Black_Female              (1) | Val  Loss: 1.9395 | Val  Acc: 0.2222
 Site-Black_Male                (4) | Val  Loss: 2.1516 | Val  Acc: 0.2727
 Site-Black_Female              (1) | Val  Loss: 1.8711 | Val  Acc: 0.2784
 Site-Black_Male                (4) | Val  Loss: 1.7289 | Val  Acc: 0.2727
 Site-Black_Female              (1) | Val  Loss: 1.8001 | Val  Acc: 0.2986
 Site-East_Asian_Male           (6) | Val  Loss: 1.8526 | Val  Acc: 0.3780
 Site-East_Asian_Female         (12)| Val  Loss: 1.6538 | Val  Acc: 0.4463
 Site-East_Asian_Male           (6) | Val  Loss: 1.8072 | Val  Acc: 0.3652
 Site-Indian_Female             (12)| Val  Loss: 1.9325 | Val  Acc: 0.3143
 Site-Indian_Male               (5) | Val  Loss: 1.8856 | Val  Acc: 0.2452
 Site-Southeast_Asian_Female    (12)| Val  Loss: 2.0001 | Val  Acc: 0.2938
 Site-Middle_Eastern_Male       (0) | Val  Loss: 1.9906 | Val  Acc: 0.1917
Average Valid Accuracy: 0.3075
Aggregated Acc | Val Acc: 0.3176
 Best site-White_Male               (9)  | Epoch:5 | Val Acc: 0.5833
 Best site-White_Female             (13) | Epoch:5 | Val Acc: 0.2222
 Best site-White_Male               (10) | Epoch:5 | Val Acc: 0.1538
 Best site-White_Female             (11) | Epoch:5 | Val Acc: 0.4359
 Best site-White_Male               (0)  | Epoch:5 | Val Acc: 0.2759
 Best site-White_Female             (3)  | Epoch:5 | Val Acc: 0.4118
 Best site-White_Male               (0)  | Epoch:5 | Val Acc: 0.2720
 Best site-White_Female             (3)  | Epoch:5 | Val Acc: 0.3424
 Best site-White_Male               (0)  | Epoch:5 | Val Acc: 0.3100
 Best site-White_Female             (3)  | Epoch:5 | Val Acc: 0.3639
 Best site-Latino_Hispanic_Male     (8)  | Epoch:5 | Val Acc: 0.3214
 Best site-Latino_Hispanic_Female   (2)  | Epoch:5 | Val Acc: 0.2927
 Best site-Latino_Hispanic_Male     (5)  | Epoch:5 | Val Acc: 0.3500
 Best site-Latino_Hispanic_Female   (7)  | Epoch:5 | Val Acc: 0.2809
 Best site-Latino_Hispanic_Male     (5)  | Epoch:5 | Val Acc: 0.1832
 Best site-Latino_Hispanic_Female   (7)  | Epoch:5 | Val Acc: 0.2798
 Best site-Latino_Hispanic_Male     (5)  | Epoch:5 | Val Acc: 0.2590
 Best site-Black_Female             (1)  | Epoch:5 | Val Acc: 0.2222
 Best site-Black_Male               (4)  | Epoch:5 | Val Acc: 0.2727
 Best site-Black_Female             (1)  | Epoch:5 | Val Acc: 0.2784
 Best site-Black_Male               (4)  | Epoch:5 | Val Acc: 0.2727
 Best site-Black_Female             (1)  | Epoch:5 | Val Acc: 0.2986
 Best site-East_Asian_Male          (6)  | Epoch:5 | Val Acc: 0.3780
 Best site-East_Asian_Female        (12) | Epoch:5 | Val Acc: 0.4463
 Best site-East_Asian_Male          (6)  | Epoch:5 | Val Acc: 0.3652
 Best site-Indian_Female            (12) | Epoch:5 | Val Acc: 0.3143
 Best site-Indian_Male              (5)  | Epoch:5 | Val Acc: 0.2452
 Best site-Southeast_Asian_Female   (12) | Epoch:5 | Val Acc: 0.2938
 Best site-Middle_Eastern_Male      (0)  | Epoch:5 | Val Acc: 0.1917
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_14/ccop_q=1...
============ Train epoch 6 ============
cnt=[1, 4, 2, 2, 6, 1, 4, 1, 1, 1, 1, 1, 3, 1, ]
power_decay: 0.9, powerI: 0.7391, powerC: 0.2609
min_w=0.01075, quan_i=1.89, quan_c=1.88
minimize weight of clients:[0, 1, 2, 3, 5, 7, 9, 10, 13, 15, 16, 19, 21, 23, 24, 27, ]
 Site-White_Male               | Train Loss: 1.7906 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.7049 | Train Acc: 0.4444
 Site-White_Male               | Train Loss: 1.7815 | Train Acc: 0.4500
 Site-White_Female             | Train Loss: 1.6644 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.8559 | Train Acc: 0.3678
 Site-White_Female             | Train Loss: 1.7378 | Train Acc: 0.4094
 Site-White_Male               | Train Loss: 1.8314 | Train Acc: 0.3404
 Site-White_Female             | Train Loss: 1.7569 | Train Acc: 0.3623
 Site-White_Male               | Train Loss: 1.7882 | Train Acc: 0.3251
 Site-White_Female             | Train Loss: 1.7414 | Train Acc: 0.3959
 Site-Latino_Hispanic_Male     | Train Loss: 1.7951 | Train Acc: 0.2143
 Site-Latino_Hispanic_Female   | Train Loss: 1.8497 | Train Acc: 0.2787
 Site-Latino_Hispanic_Male     | Train Loss: 1.8368 | Train Acc: 0.2967
 Site-Latino_Hispanic_Female   | Train Loss: 1.8991 | Train Acc: 0.3284
 Site-Latino_Hispanic_Male     | Train Loss: 1.7477 | Train Acc: 0.3249
 Site-Latino_Hispanic_Female   | Train Loss: 1.7835 | Train Acc: 0.3103
 Site-Latino_Hispanic_Male     | Train Loss: 1.8088 | Train Acc: 0.2679
 Site-Black_Female             | Train Loss: 1.7008 | Train Acc: 0.2687
 Site-Black_Male               | Train Loss: 1.9167 | Train Acc: 0.2323
 Site-Black_Female             | Train Loss: 1.8015 | Train Acc: 0.3699
 Site-Black_Male               | Train Loss: 1.8062 | Train Acc: 0.2930
 Site-Black_Female             | Train Loss: 1.8025 | Train Acc: 0.3006
 Site-East_Asian_Male          | Train Loss: 1.7639 | Train Acc: 0.2823
 Site-East_Asian_Female        | Train Loss: 1.6650 | Train Acc: 0.4615
 Site-East_Asian_Male          | Train Loss: 1.7525 | Train Acc: 0.3209
 Site-Indian_Female            | Train Loss: 1.9177 | Train Acc: 0.2658
 Site-Indian_Male              | Train Loss: 1.8182 | Train Acc: 0.2888
 Site-Southeast_Asian_Female   | Train Loss: 1.9187 | Train Acc: 0.3233
 Site-Middle_Eastern_Male      | Train Loss: 1.9217 | Train Acc: 0.2762
 Site-White_Male                (5) | Val  Loss: 1.7125 | Val  Acc: 0.2500
 Site-White_Female              (8) | Val  Loss: 1.9130 | Val  Acc: 0.3333
 Site-White_Male                (11)| Val  Loss: 1.8805 | Val  Acc: 0.1923
 Site-White_Female              (6) | Val  Loss: 1.7475 | Val  Acc: 0.3846
 Site-White_Male                (4) | Val  Loss: 1.8310 | Val  Acc: 0.2759
 Site-White_Female              (6) | Val  Loss: 1.7320 | Val  Acc: 0.3882
 Site-White_Male                (4) | Val  Loss: 1.8272 | Val  Acc: 0.2640
 Site-White_Female              (6) | Val  Loss: 1.7794 | Val  Acc: 0.3587
 Site-White_Male                (4) | Val  Loss: 1.7676 | Val  Acc: 0.3247
 Site-White_Female              (6) | Val  Loss: 1.7533 | Val  Acc: 0.3844
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.9004 | Val  Acc: 0.3571
 Site-Latino_Hispanic_Female    (13)| Val  Loss: 1.8966 | Val  Acc: 0.2683
 Site-Latino_Hispanic_Male      (4) | Val  Loss: 1.8258 | Val  Acc: 0.2500
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.8251 | Val  Acc: 0.2697
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.7057 | Val  Acc: 0.1679
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.6716 | Val  Acc: 0.2694
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.8378 | Val  Acc: 0.2734
 Site-Black_Female              (9) | Val  Loss: 1.9395 | Val  Acc: 0.2667
 Site-Black_Male                (7) | Val  Loss: 2.2407 | Val  Acc: 0.2879
 Site-Black_Female              (3) | Val  Loss: 1.8475 | Val  Acc: 0.2990
 Site-Black_Male                (10)| Val  Loss: 1.7249 | Val  Acc: 0.2587
 Site-Black_Female              (3) | Val  Loss: 1.7792 | Val  Acc: 0.2986
 Site-East_Asian_Male           (4) | Val  Loss: 1.7862 | Val  Acc: 0.3537
 Site-East_Asian_Female         (12)| Val  Loss: 1.6377 | Val  Acc: 0.4628
 Site-East_Asian_Male           (1) | Val  Loss: 1.7834 | Val  Acc: 0.3315
 Site-Indian_Female             (12)| Val  Loss: 1.9133 | Val  Acc: 0.3333
 Site-Indian_Male               (1) | Val  Loss: 1.8731 | Val  Acc: 0.2387
 Site-Southeast_Asian_Female    (12)| Val  Loss: 1.9740 | Val  Acc: 0.2825
 Site-Middle_Eastern_Male       (4) | Val  Loss: 1.9580 | Val  Acc: 0.2250
Average Valid Accuracy: 0.2983
Aggregated Acc | Val Acc: 0.2897
============ Train epoch 7 ============
cnt=[1, 4, 4, 2, 5, 1, 1, 4, 1, 1, 2, 1, 1, 1, ]
power_decay: 0.9, powerI: 0.7152, powerC: 0.2848
min_w=0.01154, quan_i=1.85, quan_c=1.83
minimize weight of clients:[0, 1, 2, 3, 5, 7, 9, 10, 14, 15, 20, 22, 23, 24, ]
 Site-White_Male               | Train Loss: 1.7508 | Train Acc: 0.2778
 Site-White_Female             | Train Loss: 1.6600 | Train Acc: 0.4074
 Site-White_Male               | Train Loss: 1.7734 | Train Acc: 0.4750
 Site-White_Female             | Train Loss: 1.6531 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.7501 | Train Acc: 0.3908
 Site-White_Female             | Train Loss: 1.7056 | Train Acc: 0.3780
 Site-White_Male               | Train Loss: 1.7783 | Train Acc: 0.3138
 Site-White_Female             | Train Loss: 1.7291 | Train Acc: 0.3768
 Site-White_Male               | Train Loss: 1.7385 | Train Acc: 0.3325
 Site-White_Female             | Train Loss: 1.7013 | Train Acc: 0.3937
 Site-Latino_Hispanic_Male     | Train Loss: 1.7582 | Train Acc: 0.2857
 Site-Latino_Hispanic_Female   | Train Loss: 1.7784 | Train Acc: 0.3443
 Site-Latino_Hispanic_Male     | Train Loss: 1.7864 | Train Acc: 0.2527
 Site-Latino_Hispanic_Female   | Train Loss: 1.6586 | Train Acc: 0.3284
 Site-Latino_Hispanic_Male     | Train Loss: 1.7251 | Train Acc: 0.3147
 Site-Latino_Hispanic_Female   | Train Loss: 1.7373 | Train Acc: 0.3517
 Site-Latino_Hispanic_Male     | Train Loss: 1.7537 | Train Acc: 0.2967
 Site-Black_Female             | Train Loss: 1.7777 | Train Acc: 0.3284
 Site-Black_Male               | Train Loss: 1.8822 | Train Acc: 0.2121
 Site-Black_Female             | Train Loss: 1.7442 | Train Acc: 0.3630
 Site-Black_Male               | Train Loss: 1.8159 | Train Acc: 0.2605
 Site-Black_Female             | Train Loss: 1.7720 | Train Acc: 0.2975
 Site-East_Asian_Male          | Train Loss: 1.7118 | Train Acc: 0.3145
 Site-East_Asian_Female        | Train Loss: 1.6219 | Train Acc: 0.4780
 Site-East_Asian_Male          | Train Loss: 1.6780 | Train Acc: 0.3507
 Site-Indian_Female            | Train Loss: 1.8604 | Train Acc: 0.3228
 Site-Indian_Male              | Train Loss: 1.7630 | Train Acc: 0.3017
 Site-Southeast_Asian_Female   | Train Loss: 1.8823 | Train Acc: 0.3496
 Site-Middle_Eastern_Male      | Train Loss: 1.8281 | Train Acc: 0.3149
 Site-White_Male                (9) | Val  Loss: 1.6158 | Val  Acc: 0.4167
 Site-White_Female              (11)| Val  Loss: 1.9239 | Val  Acc: 0.3889
 Site-White_Male                (6) | Val  Loss: 1.7646 | Val  Acc: 0.2692
 Site-White_Female              (1) | Val  Loss: 1.7326 | Val  Acc: 0.2821
 Site-White_Male                (4) | Val  Loss: 1.7796 | Val  Acc: 0.3621
 Site-White_Female              (1) | Val  Loss: 1.6723 | Val  Acc: 0.4118
 Site-White_Male                (4) | Val  Loss: 1.7662 | Val  Acc: 0.3120
 Site-White_Female              (1) | Val  Loss: 1.7459 | Val  Acc: 0.3913
 Site-White_Male                (4) | Val  Loss: 1.7087 | Val  Acc: 0.3469
 Site-White_Female              (1) | Val  Loss: 1.7151 | Val  Acc: 0.3980
 Site-Latino_Hispanic_Male      (5) | Val  Loss: 1.8957 | Val  Acc: 0.2143
 Site-Latino_Hispanic_Female    (13)| Val  Loss: 1.8971 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.7991 | Val  Acc: 0.3500
 Site-Latino_Hispanic_Female    (7) | Val  Loss: 1.7811 | Val  Acc: 0.3034
 Site-Latino_Hispanic_Male      (10)| Val  Loss: 1.7265 | Val  Acc: 0.2214
 Site-Latino_Hispanic_Female    (7) | Val  Loss: 1.6650 | Val  Acc: 0.3212
 Site-Latino_Hispanic_Male      (4) | Val  Loss: 1.7844 | Val  Acc: 0.2878
 Site-Black_Female              (2) | Val  Loss: 1.8864 | Val  Acc: 0.2667
 Site-Black_Male                (12)| Val  Loss: 2.2920 | Val  Acc: 0.3485
 Site-Black_Female              (2) | Val  Loss: 1.8235 | Val  Acc: 0.2887
 Site-Black_Male                (0) | Val  Loss: 1.6879 | Val  Acc: 0.3007
 Site-Black_Female              (2) | Val  Loss: 1.7436 | Val  Acc: 0.3507
 Site-East_Asian_Male           (3) | Val  Loss: 1.7020 | Val  Acc: 0.3902
 Site-East_Asian_Female         (7) | Val  Loss: 1.6165 | Val  Acc: 0.4876
 Site-East_Asian_Male           (3) | Val  Loss: 1.7176 | Val  Acc: 0.3652
 Site-Indian_Female             (2) | Val  Loss: 1.8674 | Val  Acc: 0.2952
 Site-Indian_Male               (10)| Val  Loss: 1.8227 | Val  Acc: 0.2710
 Site-Southeast_Asian_Female    (7) | Val  Loss: 1.9641 | Val  Acc: 0.2655
 Site-Middle_Eastern_Male       (4) | Val  Loss: 1.9020 | Val  Acc: 0.2833
Average Valid Accuracy: 0.3270
Aggregated Acc | Val Acc: 0.3242
 Best site-White_Male               (9)  | Epoch:7 | Val Acc: 0.4167
 Best site-White_Female             (11) | Epoch:7 | Val Acc: 0.3889
 Best site-White_Male               (6)  | Epoch:7 | Val Acc: 0.2692
 Best site-White_Female             (1)  | Epoch:7 | Val Acc: 0.2821
 Best site-White_Male               (4)  | Epoch:7 | Val Acc: 0.3621
 Best site-White_Female             (1)  | Epoch:7 | Val Acc: 0.4118
 Best site-White_Male               (4)  | Epoch:7 | Val Acc: 0.3120
 Best site-White_Female             (1)  | Epoch:7 | Val Acc: 0.3913
 Best site-White_Male               (4)  | Epoch:7 | Val Acc: 0.3469
 Best site-White_Female             (1)  | Epoch:7 | Val Acc: 0.3980
 Best site-Latino_Hispanic_Male     (5)  | Epoch:7 | Val Acc: 0.2143
 Best site-Latino_Hispanic_Female   (13) | Epoch:7 | Val Acc: 0.2927
 Best site-Latino_Hispanic_Male     (8)  | Epoch:7 | Val Acc: 0.3500
 Best site-Latino_Hispanic_Female   (7)  | Epoch:7 | Val Acc: 0.3034
 Best site-Latino_Hispanic_Male     (10) | Epoch:7 | Val Acc: 0.2214
 Best site-Latino_Hispanic_Female   (7)  | Epoch:7 | Val Acc: 0.3212
 Best site-Latino_Hispanic_Male     (4)  | Epoch:7 | Val Acc: 0.2878
 Best site-Black_Female             (2)  | Epoch:7 | Val Acc: 0.2667
 Best site-Black_Male               (12) | Epoch:7 | Val Acc: 0.3485
 Best site-Black_Female             (2)  | Epoch:7 | Val Acc: 0.2887
 Best site-Black_Male               (0)  | Epoch:7 | Val Acc: 0.3007
 Best site-Black_Female             (2)  | Epoch:7 | Val Acc: 0.3507
 Best site-East_Asian_Male          (3)  | Epoch:7 | Val Acc: 0.3902
 Best site-East_Asian_Female        (7)  | Epoch:7 | Val Acc: 0.4876
 Best site-East_Asian_Male          (3)  | Epoch:7 | Val Acc: 0.3652
 Best site-Indian_Female            (2)  | Epoch:7 | Val Acc: 0.2952
 Best site-Indian_Male              (10) | Epoch:7 | Val Acc: 0.2710
 Best site-Southeast_Asian_Female   (7)  | Epoch:7 | Val Acc: 0.2655
 Best site-Middle_Eastern_Male      (4)  | Epoch:7 | Val Acc: 0.2833
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_14/ccop_q=1...
============ Train epoch 8 ============
cnt=[1, 2, 5, 4, 3, 1, 1, 2, 1, 4, 2, 1, 1, 1, ]
power_decay: 0.9, powerI: 0.6937, powerC: 0.3063
