===2023-08-04 11:59:30===
===Setting===
    dataset: modern
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[28,37,47,61,79,103,133,172,222,287,24,37,55,83,124,50,100,69,
client_nums=[10,5,2,1,]
len_dataset=[1959,544,251,116,]
domain number = 4
============ Train epoch 0 ============
 Site-amazon                        | Train Loss: 3.3592 | Train Acc: 0.1786
 Site-webcam                        | Val  Loss: 1.1202 | Val  Acc: 0.9024
 Site-dslr                          | Val  Loss: 1.1127 | Val  Acc: 0.9394
 Site-dslr                          | Val  Loss: 1.1720 | Val  Acc: 0.9242
 Site-synthetic                     | Val  Loss: 2.3205 | Val  Acc: 0.4348
Average Valid Accuracy: 0.8967
 Best site-amazon                    | Epoch:33 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:33 | Val Acc: 0.9167
 Best site-amazon                    | Epoch:33 | Val Acc: 0.8387
 Best site-amazon                    | Epoch:33 | Val Acc: 0.8780
 Best site-amazon                    | Epoch:33 | Val Acc: 0.9623
 Best site-amazon                    | Epoch:33 | Val Acc: 0.9853
 Best site-amazon                    | Epoch:33 | Val Acc: 0.9773
 Best site-amazon                    | Epoch:33 | Val Acc: 0.8860
 Best site-amazon                    | Epoch:33 | Val Acc: 0.9189
 Best site-amazon                    | Epoch:33 | Val Acc: 0.9424
 Best site-webcam                    | Epoch:33 | Val Acc: 0.8750
 Best site-webcam                    | Epoch:33 | Val Acc: 0.9583
 Best site-webcam                    | Epoch:33 | Val Acc: 0.8919
 Best site-webcam                    | Epoch:33 | Val Acc: 0.9091
 Best site-webcam                    | Epoch:33 | Val Acc: 0.9024
 Best site-dslr                      | Epoch:33 | Val Acc: 0.9394
 Best site-dslr                      | Epoch:33 | Val Acc: 0.9242
 Best site-synthetic                 | Epoch:33 | Val Acc: 0.4348
 Saving the local and server checkpoint to ../checkpoint/fed_modern_uneven_2.16_1/fedavg...
============ Train epoch 34 ============
 Site-amazon                        | Train Loss: 0.9864 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 0.8038 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.6892 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.8785 | Train Acc: 0.9344
 Site-amazon                        | Train Loss: 0.7607 | Train Acc: 0.9494
 Site-amazon                        | Train Loss: 0.7422 | Train Acc: 0.9709
 Site-amazon                        | Train Loss: 0.7063 | Train Acc: 0.9624
 Site-amazon                        | Train Loss: 0.8560 | Train Acc: 0.9535
 Site-amazon                        | Train Loss: 0.8688 | Train Acc: 0.9279
 Site-amazon                        | Train Loss: 0.8190 | Train Acc: 0.9547
 Site-webcam                        | Train Loss: 1.1842 | Train Acc: 0.8333
 Site-webcam                        | Train Loss: 1.3228 | Train Acc: 0.7838
 Site-webcam                        | Train Loss: 1.0725 | Train Acc: 0.8545
 Site-webcam                        | Train Loss: 1.0831 | Train Acc: 0.9398
 Site-webcam                        | Train Loss: 1.1778 | Train Acc: 0.8952
 Site-dslr                          | Train Loss: 1.3080 | Train Acc: 0.9200
 Site-dslr                          | Train Loss: 1.1331 | Train Acc: 0.8700
 Site-synthetic                     | Train Loss: 2.2585 | Train Acc: 0.5652
Average Train Accuracy: 0.9024
 Site-amazon                        | Val  Loss: 0.5954 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.7526 | Val  Acc: 0.9167
 Site-amazon                        | Val  Loss: 0.9982 | Val  Acc: 0.8710
 Site-amazon                        | Val  Loss: 1.0797 | Val  Acc: 0.8537
 Site-amazon                        | Val  Loss: 0.8418 | Val  Acc: 0.9623
 Site-amazon                        | Val  Loss: 0.7353 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.8127 | Val  Acc: 0.9545
 Site-amazon                        | Val  Loss: 0.9092 | Val  Acc: 0.8947
 Site-amazon                        | Val  Loss: 0.7894 | Val  Acc: 0.9392
 Site-amazon                        | Val  Loss: 0.7936 | Val  Acc: 0.9529
 Site-webcam                        | Val  Loss: 1.3363 | Val  Acc: 0.8125
 Site-webcam                        | Val  Loss: 1.0942 | Val  Acc: 0.9583
 Site-webcam                        | Val  Loss: 1.0287 | Val  Acc: 0.9459
 Site-webcam                        | Val  Loss: 1.1444 | Val  Acc: 0.9091
 Site-webcam                        | Val  Loss: 1.0270 | Val  Acc: 0.9024
 Site-dslr                          | Val  Loss: 1.0625 | Val  Acc: 0.9091
 Site-dslr                          | Val  Loss: 1.0071 | Val  Acc: 0.9091
 Site-synthetic                     | Val  Loss: 2.3447 | Val  Acc: 0.4565
Average Valid Accuracy: 0.8971
 Best site-amazon                    | Epoch:34 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:34 | Val Acc: 0.9167
 Best site-amazon                    | Epoch:34 | Val Acc: 0.8710
 Best site-amazon                    | Epoch:34 | Val Acc: 0.8537
 Best site-amazon                    | Epoch:34 | Val Acc: 0.9623
 Best site-amazon                    | Epoch:34 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:34 | Val Acc: 0.9545
 Best site-amazon                    | Epoch:34 | Val Acc: 0.8947
 Best site-amazon                    | Epoch:34 | Val Acc: 0.9392
 Best site-amazon                    | Epoch:34 | Val Acc: 0.9529
 Best site-webcam                    | Epoch:34 | Val Acc: 0.8125
 Best site-webcam                    | Epoch:34 | Val Acc: 0.9583
 Best site-webcam                    | Epoch:34 | Val Acc: 0.9459
 Best site-webcam                    | Epoch:34 | Val Acc: 0.9091
 Best site-webcam                    | Epoch:34 | Val Acc: 0.9024
 Best site-dslr                      | Epoch:34 | Val Acc: 0.9091
 Best site-dslr                      | Epoch:34 | Val Acc: 0.9091
 Best site-synthetic                 | Epoch:34 | Val Acc: 0.4565
 Saving the local and server checkpoint to ../checkpoint/fed_modern_uneven_2.16_1/fedavg...
============ Train epoch 35 ============
 Site-amazon                        | Train Loss: 0.9206 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 0.7981 | Train Acc: 0.9459
 Site-amazon                        | Train Loss: 0.7936 | Train Acc: 0.9362
 Site-amazon                        | Train Loss: 0.7954 | Train Acc: 0.9180
 Site-amazon                        | Train Loss: 0.9224 | Train Acc: 0.9367
 Site-amazon                        | Train Loss: 0.7415 | Train Acc: 0.9612
 Site-amazon                        | Train Loss: 0.8993 | Train Acc: 0.9398
 Site-amazon                        | Train Loss: 0.7767 | Train Acc: 0.9651
 Site-amazon                        | Train Loss: 0.8431 | Train Acc: 0.9279
 Site-amazon                        | Train Loss: 0.8043 | Train Acc: 0.9617
 Site-webcam                        | Train Loss: 1.0907 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 1.1910 | Train Acc: 0.8378
 Site-webcam                        | Train Loss: 1.0122 | Train Acc: 0.9091
 Site-webcam                        | Train Loss: 1.0902 | Train Acc: 0.8916
 Site-webcam                        | Train Loss: 1.1283 | Train Acc: 0.9032
 Site-dslr                          | Train Loss: 1.3247 | Train Acc: 0.8600
 Site-dslr                          | Train Loss: 1.1035 | Train Acc: 0.8800
 Site-synthetic                     | Train Loss: 2.2481 | Train Acc: 0.5942
Average Train Accuracy: 0.9008
 Site-amazon                        | Val  Loss: 0.5325 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.6770 | Val  Acc: 0.9583
 Site-amazon                        | Val  Loss: 0.9249 | Val  Acc: 0.8065
 Site-amazon                        | Val  Loss: 0.9967 | Val  Acc: 0.8537
 Site-amazon                        | Val  Loss: 0.7289 | Val  Acc: 0.9811
 Site-amazon                        | Val  Loss: 0.5972 | Val  Acc: 0.9559
 Site-amazon                        | Val  Loss: 0.8113 | Val  Acc: 0.9545
 Site-amazon                        | Val  Loss: 0.8325 | Val  Acc: 0.9123
 Site-amazon                        | Val  Loss: 0.7785 | Val  Acc: 0.9392
 Site-amazon                        | Val  Loss: 0.7540 | Val  Acc: 0.9581
 Site-webcam                        | Val  Loss: 1.1412 | Val  Acc: 0.7500
 Site-webcam                        | Val  Loss: 0.9289 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 0.9017 | Val  Acc: 0.9730
 Site-webcam                        | Val  Loss: 1.1247 | Val  Acc: 0.9091
 Site-webcam                        | Val  Loss: 0.9368 | Val  Acc: 0.9268
 Site-dslr                          | Val  Loss: 1.1473 | Val  Acc: 0.8485
 Site-dslr                          | Val  Loss: 0.9071 | Val  Acc: 0.8939
 Site-synthetic                     | Val  Loss: 2.3751 | Val  Acc: 0.4348
Average Valid Accuracy: 0.8874
============ Train epoch 36 ============
 Site-amazon                        | Train Loss: 0.9234 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 0.7712 | Train Acc: 0.9459
 Site-amazon                        | Train Loss: 0.7113 | Train Acc: 0.9574
 Site-amazon                        | Train Loss: 0.7498 | Train Acc: 0.9508
 Site-amazon                        | Train Loss: 0.6923 | Train Acc: 0.9494
 Site-amazon                        | Train Loss: 0.7067 | Train Acc: 0.9417
 Site-amazon                        | Train Loss: 0.7306 | Train Acc: 0.9323
 Site-amazon                        | Train Loss: 0.7826 | Train Acc: 0.9302
 Site-amazon                        | Train Loss: 0.8070 | Train Acc: 0.9324
 Site-amazon                        | Train Loss: 0.7564 | Train Acc: 0.9512
 Site-webcam                        | Train Loss: 1.0903 | Train Acc: 0.8333
 Site-webcam                        | Train Loss: 1.2032 | Train Acc: 0.7568
 Site-webcam                        | Train Loss: 1.0052 | Train Acc: 0.8545
 Site-webcam                        | Train Loss: 1.0113 | Train Acc: 0.9157
 Site-webcam                        | Train Loss: 1.0662 | Train Acc: 0.8871
 Site-dslr                          | Train Loss: 1.2478 | Train Acc: 0.8800
 Site-dslr                          | Train Loss: 0.9861 | Train Acc: 0.9000
 Site-synthetic                     | Train Loss: 1.8918 | Train Acc: 0.5072
Average Train Accuracy: 0.8864
 Site-amazon                        | Val  Loss: 0.5150 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.6920 | Val  Acc: 0.9167
 Site-amazon                        | Val  Loss: 0.9163 | Val  Acc: 0.8710
 Site-amazon                        | Val  Loss: 0.9953 | Val  Acc: 0.8293
 Site-amazon                        | Val  Loss: 0.7281 | Val  Acc: 0.9811
 Site-amazon                        | Val  Loss: 0.7068 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.7533 | Val  Acc: 0.9773
 Site-amazon                        | Val  Loss: 0.8250 | Val  Acc: 0.9123
 Site-amazon                        | Val  Loss: 0.6811 | Val  Acc: 0.9392
 Site-amazon                        | Val  Loss: 0.7504 | Val  Acc: 0.9581
 Site-webcam                        | Val  Loss: 1.0057 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.9110 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 1.1295 | Val  Acc: 0.8919
 Site-webcam                        | Val  Loss: 1.0896 | Val  Acc: 0.8727
 Site-webcam                        | Val  Loss: 0.9295 | Val  Acc: 0.9146
 Site-dslr                          | Val  Loss: 1.1790 | Val  Acc: 0.8788
 Site-dslr                          | Val  Loss: 0.8799 | Val  Acc: 0.8788
 Site-synthetic                     | Val  Loss: 2.2928 | Val  Acc: 0.5000
Average Valid Accuracy: 0.8944
============ Train epoch 37 ============
 Site-amazon                        | Train Loss: 0.8442 | Train Acc: 0.8929
 Site-amazon                        | Train Loss: 0.7809 | Train Acc: 0.8919
 Site-amazon                        | Train Loss: 0.6813 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.7755 | Train Acc: 0.8852
 Site-amazon                        | Train Loss: 0.9082 | Train Acc: 0.9620
 Site-amazon                        | Train Loss: 0.6729 | Train Acc: 0.9417
 Site-amazon                        | Train Loss: 0.6240 | Train Acc: 0.9474
 Site-amazon                        | Train Loss: 0.7548 | Train Acc: 0.9128
 Site-amazon                        | Train Loss: 0.7486 | Train Acc: 0.9369
 Site-amazon                        | Train Loss: 0.7680 | Train Acc: 0.9512
 Site-webcam                        | Train Loss: 1.1429 | Train Acc: 0.8333
 Site-webcam                        | Train Loss: 1.0866 | Train Acc: 0.7838
 Site-webcam                        | Train Loss: 1.0642 | Train Acc: 0.8727
 Site-webcam                        | Train Loss: 1.0256 | Train Acc: 0.9036
 Site-webcam                        | Train Loss: 1.0650 | Train Acc: 0.8952
 Site-dslr                          | Train Loss: 1.2120 | Train Acc: 0.8600
 Site-dslr                          | Train Loss: 1.0229 | Train Acc: 0.9100
 Site-synthetic                     | Train Loss: 1.4686 | Train Acc: 0.4783
Average Train Accuracy: 0.8811
 Site-amazon                        | Val  Loss: 0.5850 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.6950 | Val  Acc: 0.8750
 Site-amazon                        | Val  Loss: 0.9029 | Val  Acc: 0.8387
 Site-amazon                        | Val  Loss: 0.9818 | Val  Acc: 0.8537
 Site-amazon                        | Val  Loss: 0.6769 | Val  Acc: 0.9623
 Site-amazon                        | Val  Loss: 0.6763 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.7443 | Val  Acc: 0.9659
 Site-amazon                        | Val  Loss: 0.7897 | Val  Acc: 0.8860
 Site-amazon                        | Val  Loss: 0.6911 | Val  Acc: 0.9662
 Site-amazon                        | Val  Loss: 0.7088 | Val  Acc: 0.9738
 Site-webcam                        | Val  Loss: 1.0481 | Val  Acc: 0.8125
 Site-webcam                        | Val  Loss: 0.9854 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 0.9451 | Val  Acc: 0.9459
 Site-webcam                        | Val  Loss: 1.0390 | Val  Acc: 0.8909
 Site-webcam                        | Val  Loss: 1.0209 | Val  Acc: 0.9024
 Site-dslr                          | Val  Loss: 1.1091 | Val  Acc: 0.9091
 Site-dslr                          | Val  Loss: 0.9470 | Val  Acc: 0.8939
 Site-synthetic                     | Val  Loss: 2.2762 | Val  Acc: 0.4130
Average Valid Accuracy: 0.8884
============ Train epoch 38 ============
 Site-amazon                        | Train Loss: 0.7504 | Train Acc: 0.9643
 Site-amazon                        | Train Loss: 0.6699 | Train Acc: 0.9730
 Site-amazon                        | Train Loss: 0.6416 | Train Acc: 0.9574
 Site-amazon                        | Train Loss: 0.6926 | Train Acc: 0.9180
 Site-amazon                        | Train Loss: 0.7212 | Train Acc: 0.9747
 Site-amazon                        | Train Loss: 0.6590 | Train Acc: 0.9515
 Site-amazon                        | Train Loss: 0.7377 | Train Acc: 0.9474
 Site-amazon                        | Train Loss: 0.7180 | Train Acc: 0.9535
 Site-amazon                        | Train Loss: 0.7362 | Train Acc: 0.9459
 Site-amazon                        | Train Loss: 0.7196 | Train Acc: 0.9408
 Site-webcam                        | Train Loss: 1.0315 | Train Acc: 0.8333
 Site-webcam                        | Train Loss: 1.0359 | Train Acc: 0.8108
 Site-webcam                        | Train Loss: 0.9711 | Train Acc: 0.8909
 Site-webcam                        | Train Loss: 1.0217 | Train Acc: 0.8795
 Site-webcam                        | Train Loss: 1.0361 | Train Acc: 0.8548
 Site-dslr                          | Train Loss: 1.1488 | Train Acc: 0.8800
 Site-dslr                          | Train Loss: 0.9630 | Train Acc: 0.9000
 Site-synthetic                     | Train Loss: 1.8539 | Train Acc: 0.5072
Average Train Accuracy: 0.8935
 Site-amazon                        | Val  Loss: 0.5179 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.7065 | Val  Acc: 0.8750
 Site-amazon                        | Val  Loss: 0.8033 | Val  Acc: 0.8710
 Site-amazon                        | Val  Loss: 0.9628 | Val  Acc: 0.8780
 Site-amazon                        | Val  Loss: 0.6687 | Val  Acc: 0.9811
 Site-amazon                        | Val  Loss: 0.5423 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.7115 | Val  Acc: 0.9545
 Site-amazon                        | Val  Loss: 0.7663 | Val  Acc: 0.9035
 Site-amazon                        | Val  Loss: 0.6228 | Val  Acc: 0.9527
 Site-amazon                        | Val  Loss: 0.7086 | Val  Acc: 0.9424
 Site-webcam                        | Val  Loss: 1.2683 | Val  Acc: 0.8125
 Site-webcam                        | Val  Loss: 0.9090 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 0.9893 | Val  Acc: 0.8919
 Site-webcam                        | Val  Loss: 1.0029 | Val  Acc: 0.9273
 Site-webcam                        | Val  Loss: 0.9338 | Val  Acc: 0.9268
 Site-dslr                          | Val  Loss: 1.0434 | Val  Acc: 0.9394
 Site-dslr                          | Val  Loss: 0.9906 | Val  Acc: 0.8939
 Site-synthetic                     | Val  Loss: 2.3126 | Val  Acc: 0.3696
Average Valid Accuracy: 0.8909
============ Train epoch 39 ============
 Site-amazon                        | Train Loss: 0.7883 | Train Acc: 0.9643
 Site-amazon                        | Train Loss: 0.6603 | Train Acc: 0.9189
 Site-amazon                        | Train Loss: 0.7100 | Train Acc: 0.9574
 Site-amazon                        | Train Loss: 0.6691 | Train Acc: 0.9180
 Site-amazon                        | Train Loss: 0.6471 | Train Acc: 0.9620
 Site-amazon                        | Train Loss: 0.6328 | Train Acc: 0.9417
 Site-amazon                        | Train Loss: 0.6813 | Train Acc: 0.9098
 Site-amazon                        | Train Loss: 0.6509 | Train Acc: 0.9419
 Site-amazon                        | Train Loss: 0.7058 | Train Acc: 0.9189
 Site-amazon                        | Train Loss: 0.6704 | Train Acc: 0.9582
 Site-webcam                        | Train Loss: 1.0694 | Train Acc: 0.8750
 Site-webcam                        | Train Loss: 1.1379 | Train Acc: 0.7297
 Site-webcam                        | Train Loss: 0.9309 | Train Acc: 0.9091
 Site-webcam                        | Train Loss: 1.0665 | Train Acc: 0.8434
 Site-webcam                        | Train Loss: 0.9261 | Train Acc: 0.9032
 Site-dslr                          | Train Loss: 1.1176 | Train Acc: 0.9200
 Site-dslr                          | Train Loss: 0.9550 | Train Acc: 0.8800
 Site-synthetic                     | Train Loss: 2.0742 | Train Acc: 0.5362
Average Train Accuracy: 0.8882
 Site-amazon                        | Val  Loss: 0.4258 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.7004 | Val  Acc: 0.8750
 Site-amazon                        | Val  Loss: 0.8732 | Val  Acc: 0.8065
 Site-amazon                        | Val  Loss: 0.8308 | Val  Acc: 0.9024
 Site-amazon                        | Val  Loss: 0.7153 | Val  Acc: 0.9245
 Site-amazon                        | Val  Loss: 0.5033 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.6473 | Val  Acc: 0.9773
 Site-amazon                        | Val  Loss: 0.7622 | Val  Acc: 0.9298
 Site-amazon                        | Val  Loss: 0.7184 | Val  Acc: 0.9324
 Site-amazon                        | Val  Loss: 0.6803 | Val  Acc: 0.9424
 Site-webcam                        | Val  Loss: 1.1829 | Val  Acc: 0.7500
 Site-webcam                        | Val  Loss: 0.9208 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.9161 | Val  Acc: 0.9189
 Site-webcam                        | Val  Loss: 0.9173 | Val  Acc: 0.9091
 Site-webcam                        | Val  Loss: 0.9147 | Val  Acc: 0.9024
 Site-dslr                          | Val  Loss: 0.9592 | Val  Acc: 0.9394
 Site-dslr                          | Val  Loss: 0.8592 | Val  Acc: 0.9091
 Site-synthetic                     | Val  Loss: 2.2672 | Val  Acc: 0.4130
Average Valid Accuracy: 0.8829
============ Train epoch 40 ============
 Site-amazon                        | Train Loss: 0.6779 | Train Acc: 0.9643
 Site-amazon                        | Train Loss: 0.6638 | Train Acc: 0.9459
 Site-amazon                        | Train Loss: 0.5349 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.6567 | Train Acc: 0.9180
 Site-amazon                        | Train Loss: 0.8023 | Train Acc: 0.9367
 Site-amazon                        | Train Loss: 0.6105 | Train Acc: 0.9612
 Site-amazon                        | Train Loss: 0.8437 | Train Acc: 0.9023
 Site-amazon                        | Train Loss: 0.6163 | Train Acc: 0.9535
 Site-amazon                        | Train Loss: 0.7191 | Train Acc: 0.9234
 Site-amazon                        | Train Loss: 0.6210 | Train Acc: 0.9686
 Site-webcam                        | Train Loss: 0.9985 | Train Acc: 0.8750
 Site-webcam                        | Train Loss: 0.9999 | Train Acc: 0.8378
 Site-webcam                        | Train Loss: 0.8769 | Train Acc: 0.9091
 Site-webcam                        | Train Loss: 0.9819 | Train Acc: 0.8916
 Site-webcam                        | Train Loss: 0.9860 | Train Acc: 0.8790
 Site-dslr                          | Train Loss: 1.1448 | Train Acc: 0.9000
 Site-dslr                          | Train Loss: 0.9100 | Train Acc: 0.8900
 Site-synthetic                     | Train Loss: 2.2303 | Train Acc: 0.5652
Average Train Accuracy: 0.9012
 Site-amazon                        | Val  Loss: 0.4103 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.6491 | Val  Acc: 0.9167
 Site-amazon                        | Val  Loss: 0.7898 | Val  Acc: 0.8710
 Site-amazon                        | Val  Loss: 0.9282 | Val  Acc: 0.8537
 Site-amazon                        | Val  Loss: 0.7759 | Val  Acc: 0.8868
 Site-amazon                        | Val  Loss: 0.5212 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.5981 | Val  Acc: 0.9659
 Site-amazon                        | Val  Loss: 0.7026 | Val  Acc: 0.9123
 Site-amazon                        | Val  Loss: 0.6008 | Val  Acc: 0.9527
 Site-amazon                        | Val  Loss: 0.6394 | Val  Acc: 0.9529
 Site-webcam                        | Val  Loss: 0.9625 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.8988 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.8782 | Val  Acc: 0.9459
 Site-webcam                        | Val  Loss: 0.9294 | Val  Acc: 0.8727
 Site-webcam                        | Val  Loss: 0.9185 | Val  Acc: 0.9024
 Site-dslr                          | Val  Loss: 0.9626 | Val  Acc: 0.8788
 Site-dslr                          | Val  Loss: 0.7713 | Val  Acc: 0.8636
 Site-synthetic                     | Val  Loss: 2.3287 | Val  Acc: 0.3261
Average Valid Accuracy: 0.8798
============ Train epoch 41 ============
 Site-amazon                        | Train Loss: 0.6750 | Train Acc: 0.9643
 Site-amazon                        | Train Loss: 0.5819 | Train Acc: 0.9459
 Site-amazon                        | Train Loss: 0.6285 | Train Acc: 0.9574
 Site-amazon                        | Train Loss: 0.6356 | Train Acc: 0.9180
 Site-amazon                        | Train Loss: 0.6124 | Train Acc: 0.9747
 Site-amazon                        | Train Loss: 0.5832 | Train Acc: 0.9612
 Site-amazon                        | Train Loss: 0.7312 | Train Acc: 0.9624
 Site-amazon                        | Train Loss: 0.6556 | Train Acc: 0.9360
 Site-amazon                        | Train Loss: 0.6498 | Train Acc: 0.9414
 Site-amazon                        | Train Loss: 0.6166 | Train Acc: 0.9582
 Site-webcam                        | Train Loss: 1.0055 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 1.0287 | Train Acc: 0.8108
 Site-webcam                        | Train Loss: 0.8855 | Train Acc: 0.9091
 Site-webcam                        | Train Loss: 0.9897 | Train Acc: 0.9036
 Site-webcam                        | Train Loss: 0.9414 | Train Acc: 0.8790
 Site-dslr                          | Train Loss: 1.0262 | Train Acc: 0.9200
 Site-dslr                          | Train Loss: 0.8378 | Train Acc: 0.9100
 Site-synthetic                     | Train Loss: 1.6580 | Train Acc: 0.5652
Average Train Accuracy: 0.9074
 Site-amazon                        | Val  Loss: 0.3822 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.6193 | Val  Acc: 0.9167
 Site-amazon                        | Val  Loss: 0.7233 | Val  Acc: 0.9032
 Site-amazon                        | Val  Loss: 0.9259 | Val  Acc: 0.8537
 Site-amazon                        | Val  Loss: 0.6012 | Val  Acc: 0.9811
 Site-amazon                        | Val  Loss: 0.6276 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.6338 | Val  Acc: 0.9659
 Site-amazon                        | Val  Loss: 0.6318 | Val  Acc: 0.9211
 Site-amazon                        | Val  Loss: 0.5961 | Val  Acc: 0.9257
 Site-amazon                        | Val  Loss: 0.6313 | Val  Acc: 0.9424
 Site-webcam                        | Val  Loss: 1.0682 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.8526 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.9991 | Val  Acc: 0.8378
 Site-webcam                        | Val  Loss: 0.8985 | Val  Acc: 0.9455
 Site-webcam                        | Val  Loss: 0.8849 | Val  Acc: 0.9268
 Site-dslr                          | Val  Loss: 1.0641 | Val  Acc: 0.8182
 Site-dslr                          | Val  Loss: 0.7720 | Val  Acc: 0.9242
 Site-synthetic                     | Val  Loss: 2.2121 | Val  Acc: 0.3913
Average Valid Accuracy: 0.8883
============ Train epoch 42 ============
 Site-amazon                        | Train Loss: 0.6867 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 0.5890 | Train Acc: 0.9459
 Site-amazon                        | Train Loss: 0.5884 | Train Acc: 0.9574
 Site-amazon                        | Train Loss: 0.6562 | Train Acc: 0.9016
 Site-amazon                        | Train Loss: 0.5776 | Train Acc: 0.9367
 Site-amazon                        | Train Loss: 0.5377 | Train Acc: 0.9515
 Site-amazon                        | Train Loss: 0.6073 | Train Acc: 0.9398
 Site-amazon                        | Train Loss: 0.6352 | Train Acc: 0.9419
 Site-amazon                        | Train Loss: 0.6506 | Train Acc: 0.9324
 Site-amazon                        | Train Loss: 0.5717 | Train Acc: 0.9512
 Site-webcam                        | Train Loss: 0.9452 | Train Acc: 0.7917
 Site-webcam                        | Train Loss: 1.0901 | Train Acc: 0.8108
 Site-webcam                        | Train Loss: 0.8730 | Train Acc: 0.9273
 Site-webcam                        | Train Loss: 0.9317 | Train Acc: 0.8795
 Site-webcam                        | Train Loss: 0.9622 | Train Acc: 0.9113
 Site-dslr                          | Train Loss: 0.9792 | Train Acc: 0.9000
 Site-dslr                          | Train Loss: 0.8647 | Train Acc: 0.9100
 Site-synthetic                     | Train Loss: 2.2730 | Train Acc: 0.5362
Average Train Accuracy: 0.8919
 Site-amazon                        | Val  Loss: 0.4016 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.5627 | Val  Acc: 0.9167
 Site-amazon                        | Val  Loss: 0.8068 | Val  Acc: 0.8387
 Site-amazon                        | Val  Loss: 0.8802 | Val  Acc: 0.8293
 Site-amazon                        | Val  Loss: 0.6323 | Val  Acc: 0.9245
 Site-amazon                        | Val  Loss: 0.4023 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.5617 | Val  Acc: 0.9432
 Site-amazon                        | Val  Loss: 0.6682 | Val  Acc: 0.9035
 Site-amazon                        | Val  Loss: 0.5544 | Val  Acc: 0.9527
 Site-amazon                        | Val  Loss: 0.5974 | Val  Acc: 0.9634
 Site-webcam                        | Val  Loss: 0.9405 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.9149 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.7855 | Val  Acc: 0.9459
 Site-webcam                        | Val  Loss: 0.8999 | Val  Acc: 0.8545
 Site-webcam                        | Val  Loss: 0.8607 | Val  Acc: 0.8780
 Site-dslr                          | Val  Loss: 0.9811 | Val  Acc: 0.8788
 Site-dslr                          | Val  Loss: 0.6299 | Val  Acc: 0.9394
 Site-synthetic                     | Val  Loss: 2.2112 | Val  Acc: 0.5000
Average Valid Accuracy: 0.8899
============ Train epoch 43 ============
 Site-amazon                        | Train Loss: 0.6968 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 0.5818 | Train Acc: 0.9730
 Site-amazon                        | Train Loss: 0.5779 | Train Acc: 0.9787
 Site-amazon                        | Train Loss: 0.6117 | Train Acc: 0.9344
 Site-amazon                        | Train Loss: 0.6701 | Train Acc: 0.9494
 Site-amazon                        | Train Loss: 0.5218 | Train Acc: 0.9515
