===2023-08-06 10:31:55===
===Setting===
    dataset: officecaltechhome
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,51,67,86,111,144,17,24,33,46,64,89,124,20,31,46,69,104,32,56,97,42,84,85,58,
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[986,670,456,310,211,143,97,]
domain number = 7
============ Train epoch 0 ============
 Site-RealWorld                     | Train Loss: 2.9414 | Train Acc: 0.1429
 Site-Art                           | Train Loss: 2.8319 | Train Acc: 0.3810
 Site-Art                           | Train Loss: 2.7946 | Train Acc: 0.4524
 Site-Clipart                       | Train Loss: 2.7948 | Train Acc: 0.4706
 Site-dslr                          | Train Loss: 2.7110 | Train Acc: 0.7586
Average Train Accuracy: 0.6377
 Site-RealWorld                     | Val  Loss: 2.7018 | Val  Acc: 0.8889
 Site-RealWorld                     | Val  Loss: 2.7346 | Val  Acc: 0.7500
 Site-RealWorld                     | Val  Loss: 2.7285 | Val  Acc: 0.8125
 Site-RealWorld                     | Val  Loss: 2.7903 | Val  Acc: 0.6000
 Site-RealWorld                     | Val  Loss: 2.7698 | Val  Acc: 0.5769
 Site-RealWorld                     | Val  Loss: 2.7596 | Val  Acc: 0.5882
 Site-RealWorld                     | Val  Loss: 2.7306 | Val  Acc: 0.7045
 Site-RealWorld                     | Val  Loss: 2.7490 | Val  Acc: 0.6842
 Site-RealWorld                     | Val  Loss: 2.7657 | Val  Acc: 0.5405
 Site-RealWorld                     | Val  Loss: 2.7527 | Val  Acc: 0.6042
 Site-Product                       | Val  Loss: 2.7223 | Val  Acc: 0.7273
 Site-Product                       | Val  Loss: 2.7406 | Val  Acc: 0.6250
 Site-Product                       | Val  Loss: 2.7194 | Val  Acc: 0.7273
 Site-Product                       | Val  Loss: 2.7512 | Val  Acc: 0.6452
 Site-Product                       | Val  Loss: 2.7508 | Val  Acc: 0.6977
 Site-Product                       | Val  Loss: 2.7409 | Val  Acc: 0.6271
 Site-Product                       | Val  Loss: 2.7313 | Val  Acc: 0.6829
 Site-amazon                        | Val  Loss: 2.7798 | Val  Acc: 0.4615
 Site-amazon                        | Val  Loss: 2.7894 | Val  Acc: 0.5000
 Site-amazon                        | Val  Loss: 2.7428 | Val  Acc: 0.6129
 Site-amazon                        | Val  Loss: 2.7133 | Val  Acc: 0.7174
 Site-amazon                        | Val  Loss: 2.7483 | Val  Acc: 0.7101
 Site-webcam                        | Val  Loss: 2.7707 | Val  Acc: 0.4762
 Site-webcam                        | Val  Loss: 2.7556 | Val  Acc: 0.6216
 Site-webcam                        | Val  Loss: 2.7379 | Val  Acc: 0.6406
 Site-Art                           | Val  Loss: 2.7822 | Val  Acc: 0.5357
 Site-Art                           | Val  Loss: 2.7999 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 2.7936 | Val  Acc: 0.4211
 Site-dslr                          | Val  Loss: 2.7130 | Val  Acc: 0.6842
Average Valid Accuracy: 0.6332
 Best site-RealWorld                 | Epoch:4 | Val Acc: 0.8889
 Best site-RealWorld                 | Epoch:4 | Val Acc: 0.7500
 Best site-RealWorld                 | Epoch:4 | Val Acc: 0.8125
 Best site-RealWorld                 | Epoch:4 | Val Acc: 0.6000
 Best site-RealWorld                 | Epoch:4 | Val Acc: 0.5769
 Best site-RealWorld                 | Epoch:4 | Val Acc: 0.5882
 Best site-RealWorld                 | Epoch:4 | Val Acc: 0.7045
 Best site-RealWorld                 | Epoch:4 | Val Acc: 0.6842
 Best site-RealWorld                 | Epoch:4 | Val Acc: 0.5405
 Best site-RealWorld                 | Epoch:4 | Val Acc: 0.6042
 Best site-Product                   | Epoch:4 | Val Acc: 0.7273
 Best site-Product                   | Epoch:4 | Val Acc: 0.6250
 Best site-Product                   | Epoch:4 | Val Acc: 0.7273
 Best site-Product                   | Epoch:4 | Val Acc: 0.6452
 Best site-Product                   | Epoch:4 | Val Acc: 0.6977
 Best site-Product                   | Epoch:4 | Val Acc: 0.6271
 Best site-Product                   | Epoch:4 | Val Acc: 0.6829
 Best site-amazon                    | Epoch:4 | Val Acc: 0.4615
 Best site-amazon                    | Epoch:4 | Val Acc: 0.5000
 Best site-amazon                    | Epoch:4 | Val Acc: 0.6129
 Best site-amazon                    | Epoch:4 | Val Acc: 0.7174
 Best site-amazon                    | Epoch:4 | Val Acc: 0.7101
 Best site-webcam                    | Epoch:4 | Val Acc: 0.4762
 Best site-webcam                    | Epoch:4 | Val Acc: 0.6216
 Best site-webcam                    | Epoch:4 | Val Acc: 0.6406
 Best site-Art                       | Epoch:4 | Val Acc: 0.5357
 Best site-Art                       | Epoch:4 | Val Acc: 0.5000
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.4211
 Best site-dslr                      | Epoch:4 | Val Acc: 0.6842
 Saving the local and server checkpoint to ../checkpoint/fed_officecaltechhome_uneven_1.47_1/fedavg...
============ Train epoch 5 ============
 Site-RealWorld                     | Train Loss: 2.6534 | Train Acc: 0.7857
 Site-RealWorld                     | Train Loss: 2.7086 | Train Acc: 0.5000
 Site-RealWorld                     | Train Loss: 2.7395 | Train Acc: 0.5417
 Site-RealWorld                     | Train Loss: 2.7216 | Train Acc: 0.5484
 Site-RealWorld                     | Train Loss: 2.6824 | Train Acc: 0.6750
 Site-RealWorld                     | Train Loss: 2.7086 | Train Acc: 0.6667
 Site-RealWorld                     | Train Loss: 2.7062 | Train Acc: 0.6418
 Site-RealWorld                     | Train Loss: 2.6855 | Train Acc: 0.7442
 Site-RealWorld                     | Train Loss: 2.6885 | Train Acc: 0.7568
 Site-RealWorld                     | Train Loss: 2.6624 | Train Acc: 0.8403
 Site-Product                       | Train Loss: 2.6529 | Train Acc: 0.8235
 Site-Product                       | Train Loss: 2.7062 | Train Acc: 0.7083
 Site-Product                       | Train Loss: 2.7149 | Train Acc: 0.6667
 Site-Product                       | Train Loss: 2.6635 | Train Acc: 0.7609
 Site-Product                       | Train Loss: 2.6798 | Train Acc: 0.7500
 Site-Product                       | Train Loss: 2.6867 | Train Acc: 0.6854
 Site-Product                       | Train Loss: 2.6775 | Train Acc: 0.7016
 Site-amazon                        | Train Loss: 2.6910 | Train Acc: 0.7000
 Site-amazon                        | Train Loss: 2.6562 | Train Acc: 0.8065
 Site-amazon                        | Train Loss: 2.6756 | Train Acc: 0.6739
 Site-amazon                        | Train Loss: 2.6397 | Train Acc: 0.7681
 Site-amazon                        | Train Loss: 2.7301 | Train Acc: 0.6538
 Site-webcam                        | Train Loss: 2.6837 | Train Acc: 0.8125
 Site-webcam                        | Train Loss: 2.6896 | Train Acc: 0.7143
 Site-webcam                        | Train Loss: 2.6826 | Train Acc: 0.7216
 Site-Art                           | Train Loss: 2.7882 | Train Acc: 0.5000
 Site-Art                           | Train Loss: 2.7700 | Train Acc: 0.4643
 Site-Clipart                       | Train Loss: 2.7736 | Train Acc: 0.5294
 Site-dslr                          | Train Loss: 2.6632 | Train Acc: 0.7931
Average Train Accuracy: 0.6874
 Site-RealWorld                     | Val  Loss: 2.6685 | Val  Acc: 0.6667
 Site-RealWorld                     | Val  Loss: 2.6577 | Val  Acc: 0.8333
 Site-RealWorld                     | Val  Loss: 2.6525 | Val  Acc: 0.8750
 Site-RealWorld                     | Val  Loss: 2.7086 | Val  Acc: 0.7000
 Site-RealWorld                     | Val  Loss: 2.7266 | Val  Acc: 0.7308
 Site-RealWorld                     | Val  Loss: 2.6763 | Val  Acc: 0.7647
 Site-RealWorld                     | Val  Loss: 2.6810 | Val  Acc: 0.7955
 Site-RealWorld                     | Val  Loss: 2.7025 | Val  Acc: 0.7193
 Site-RealWorld                     | Val  Loss: 2.7219 | Val  Acc: 0.6757
 Site-RealWorld                     | Val  Loss: 2.6992 | Val  Acc: 0.7083
 Site-Product                       | Val  Loss: 2.6362 | Val  Acc: 0.9091
 Site-Product                       | Val  Loss: 2.6568 | Val  Acc: 0.7500
 Site-Product                       | Val  Loss: 2.6807 | Val  Acc: 0.5909
 Site-Product                       | Val  Loss: 2.6878 | Val  Acc: 0.6452
 Site-Product                       | Val  Loss: 2.7023 | Val  Acc: 0.6279
 Site-Product                       | Val  Loss: 2.6927 | Val  Acc: 0.6949
 Site-Product                       | Val  Loss: 2.6611 | Val  Acc: 0.7073
 Site-amazon                        | Val  Loss: 2.7387 | Val  Acc: 0.6154
 Site-amazon                        | Val  Loss: 2.7630 | Val  Acc: 0.5500
 Site-amazon                        | Val  Loss: 2.6902 | Val  Acc: 0.6774
 Site-amazon                        | Val  Loss: 2.6737 | Val  Acc: 0.7174
 Site-amazon                        | Val  Loss: 2.7060 | Val  Acc: 0.7391
 Site-webcam                        | Val  Loss: 2.7151 | Val  Acc: 0.5714
 Site-webcam                        | Val  Loss: 2.7028 | Val  Acc: 0.7027
 Site-webcam                        | Val  Loss: 2.6820 | Val  Acc: 0.7656
 Site-Art                           | Val  Loss: 2.7360 | Val  Acc: 0.5357
 Site-Art                           | Val  Loss: 2.7634 | Val  Acc: 0.5179
 Site-Clipart                       | Val  Loss: 2.7575 | Val  Acc: 0.5088
 Site-dslr                          | Val  Loss: 2.6528 | Val  Acc: 0.7895
Average Valid Accuracy: 0.6926
 Best site-RealWorld                 | Epoch:5 | Val Acc: 0.6667
 Best site-RealWorld                 | Epoch:5 | Val Acc: 0.8333
 Best site-RealWorld                 | Epoch:5 | Val Acc: 0.8750
 Best site-RealWorld                 | Epoch:5 | Val Acc: 0.7000
 Best site-RealWorld                 | Epoch:5 | Val Acc: 0.7308
 Best site-RealWorld                 | Epoch:5 | Val Acc: 0.7647
 Best site-RealWorld                 | Epoch:5 | Val Acc: 0.7955
 Best site-RealWorld                 | Epoch:5 | Val Acc: 0.7193
 Best site-RealWorld                 | Epoch:5 | Val Acc: 0.6757
 Best site-RealWorld                 | Epoch:5 | Val Acc: 0.7083
 Best site-Product                   | Epoch:5 | Val Acc: 0.9091
 Best site-Product                   | Epoch:5 | Val Acc: 0.7500
 Best site-Product                   | Epoch:5 | Val Acc: 0.5909
 Best site-Product                   | Epoch:5 | Val Acc: 0.6452
 Best site-Product                   | Epoch:5 | Val Acc: 0.6279
 Best site-Product                   | Epoch:5 | Val Acc: 0.6949
 Best site-Product                   | Epoch:5 | Val Acc: 0.7073
 Best site-amazon                    | Epoch:5 | Val Acc: 0.6154
 Best site-amazon                    | Epoch:5 | Val Acc: 0.5500
 Best site-amazon                    | Epoch:5 | Val Acc: 0.6774
 Best site-amazon                    | Epoch:5 | Val Acc: 0.7174
 Best site-amazon                    | Epoch:5 | Val Acc: 0.7391
 Best site-webcam                    | Epoch:5 | Val Acc: 0.5714
 Best site-webcam                    | Epoch:5 | Val Acc: 0.7027
 Best site-webcam                    | Epoch:5 | Val Acc: 0.7656
 Best site-Art                       | Epoch:5 | Val Acc: 0.5357
 Best site-Art                       | Epoch:5 | Val Acc: 0.5179
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.5088
 Best site-dslr                      | Epoch:5 | Val Acc: 0.7895
 Saving the local and server checkpoint to ../checkpoint/fed_officecaltechhome_uneven_1.47_1/fedavg...
============ Train epoch 6 ============
 Site-RealWorld                     | Train Loss: 2.6162 | Train Acc: 0.8571
 Site-RealWorld                     | Train Loss: 2.6508 | Train Acc: 0.7778
 Site-RealWorld                     | Train Loss: 2.6929 | Train Acc: 0.7083
 Site-RealWorld                     | Train Loss: 2.6725 | Train Acc: 0.7419
 Site-RealWorld                     | Train Loss: 2.6151 | Train Acc: 0.8000
 Site-RealWorld                     | Train Loss: 2.6657 | Train Acc: 0.7647
 Site-RealWorld                     | Train Loss: 2.6761 | Train Acc: 0.6866
 Site-RealWorld                     | Train Loss: 2.6373 | Train Acc: 0.7907
 Site-RealWorld                     | Train Loss: 2.6428 | Train Acc: 0.7838
 Site-RealWorld                     | Train Loss: 2.6153 | Train Acc: 0.8611
 Site-Product                       | Train Loss: 2.5820 | Train Acc: 0.9412
 Site-Product                       | Train Loss: 2.6490 | Train Acc: 0.7500
 Site-Product                       | Train Loss: 2.6600 | Train Acc: 0.6364
 Site-Product                       | Train Loss: 2.6243 | Train Acc: 0.7391
 Site-Product                       | Train Loss: 2.6170 | Train Acc: 0.7656
 Site-Product                       | Train Loss: 2.6315 | Train Acc: 0.7191
 Site-Product                       | Train Loss: 2.6398 | Train Acc: 0.7419
 Site-amazon                        | Train Loss: 2.6215 | Train Acc: 0.8000
 Site-amazon                        | Train Loss: 2.6061 | Train Acc: 0.8710
 Site-amazon                        | Train Loss: 2.6317 | Train Acc: 0.7391
 Site-amazon                        | Train Loss: 2.6608 | Train Acc: 0.7971
 Site-amazon                        | Train Loss: 2.6709 | Train Acc: 0.6923
 Site-webcam                        | Train Loss: 2.6605 | Train Acc: 0.6875
 Site-webcam                        | Train Loss: 2.6365 | Train Acc: 0.7143
 Site-webcam                        | Train Loss: 2.6410 | Train Acc: 0.7835
 Site-Art                           | Train Loss: 2.7585 | Train Acc: 0.5000
 Site-Art                           | Train Loss: 2.7055 | Train Acc: 0.5595
 Site-Clipart                       | Train Loss: 2.7210 | Train Acc: 0.5647
 Site-dslr                          | Train Loss: 2.6048 | Train Acc: 0.7759
Average Train Accuracy: 0.7431
 Site-RealWorld                     | Val  Loss: 2.6298 | Val  Acc: 0.8889
 Site-RealWorld                     | Val  Loss: 2.6106 | Val  Acc: 0.8333
 Site-RealWorld                     | Val  Loss: 2.6211 | Val  Acc: 0.8750
 Site-RealWorld                     | Val  Loss: 2.6658 | Val  Acc: 0.7500
 Site-RealWorld                     | Val  Loss: 2.6945 | Val  Acc: 0.7308
 Site-RealWorld                     | Val  Loss: 2.6257 | Val  Acc: 0.7353
 Site-RealWorld                     | Val  Loss: 2.6108 | Val  Acc: 0.8409
 Site-RealWorld                     | Val  Loss: 2.6418 | Val  Acc: 0.7544
 Site-RealWorld                     | Val  Loss: 2.6748 | Val  Acc: 0.7027
 Site-RealWorld                     | Val  Loss: 2.6429 | Val  Acc: 0.7396
 Site-Product                       | Val  Loss: 2.5971 | Val  Acc: 0.8182
 Site-Product                       | Val  Loss: 2.5806 | Val  Acc: 0.8125
 Site-Product                       | Val  Loss: 2.6148 | Val  Acc: 0.7273
 Site-Product                       | Val  Loss: 2.6454 | Val  Acc: 0.6452
 Site-Product                       | Val  Loss: 2.6433 | Val  Acc: 0.6977
 Site-Product                       | Val  Loss: 2.6331 | Val  Acc: 0.7458
 Site-Product                       | Val  Loss: 2.6061 | Val  Acc: 0.8049
 Site-amazon                        | Val  Loss: 2.6472 | Val  Acc: 0.6923
 Site-amazon                        | Val  Loss: 2.6665 | Val  Acc: 0.8000
 Site-amazon                        | Val  Loss: 2.6459 | Val  Acc: 0.7097
 Site-amazon                        | Val  Loss: 2.6303 | Val  Acc: 0.7391
 Site-amazon                        | Val  Loss: 2.6628 | Val  Acc: 0.7536
 Site-webcam                        | Val  Loss: 2.6729 | Val  Acc: 0.5238
 Site-webcam                        | Val  Loss: 2.6569 | Val  Acc: 0.7838
 Site-webcam                        | Val  Loss: 2.6333 | Val  Acc: 0.7500
 Site-Art                           | Val  Loss: 2.7119 | Val  Acc: 0.6071
 Site-Art                           | Val  Loss: 2.7155 | Val  Acc: 0.5536
 Site-Clipart                       | Val  Loss: 2.7006 | Val  Acc: 0.5263
 Site-dslr                          | Val  Loss: 2.5971 | Val  Acc: 0.7895
Average Valid Accuracy: 0.7356
 Best site-RealWorld                 | Epoch:6 | Val Acc: 0.8889
 Best site-RealWorld                 | Epoch:6 | Val Acc: 0.8333
 Best site-RealWorld                 | Epoch:6 | Val Acc: 0.8750
 Best site-RealWorld                 | Epoch:6 | Val Acc: 0.7500
 Best site-RealWorld                 | Epoch:6 | Val Acc: 0.7308
 Best site-RealWorld                 | Epoch:6 | Val Acc: 0.7353
 Best site-RealWorld                 | Epoch:6 | Val Acc: 0.8409
 Best site-RealWorld                 | Epoch:6 | Val Acc: 0.7544
 Best site-RealWorld                 | Epoch:6 | Val Acc: 0.7027
 Best site-RealWorld                 | Epoch:6 | Val Acc: 0.7396
 Best site-Product                   | Epoch:6 | Val Acc: 0.8182
 Best site-Product                   | Epoch:6 | Val Acc: 0.8125
 Best site-Product                   | Epoch:6 | Val Acc: 0.7273
 Best site-Product                   | Epoch:6 | Val Acc: 0.6452
 Best site-Product                   | Epoch:6 | Val Acc: 0.6977
 Best site-Product                   | Epoch:6 | Val Acc: 0.7458
 Best site-Product                   | Epoch:6 | Val Acc: 0.8049
 Best site-amazon                    | Epoch:6 | Val Acc: 0.6923
 Best site-amazon                    | Epoch:6 | Val Acc: 0.8000
 Best site-amazon                    | Epoch:6 | Val Acc: 0.7097
 Best site-amazon                    | Epoch:6 | Val Acc: 0.7391
 Best site-amazon                    | Epoch:6 | Val Acc: 0.7536
 Best site-webcam                    | Epoch:6 | Val Acc: 0.5238
 Best site-webcam                    | Epoch:6 | Val Acc: 0.7838
