===2023-05-29 06:50:39===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 12
    quantile: 0.5
    std_rw: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 12
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[4, 6, 4, 2, 1, 1, 1, 3, 1, 1, 2, 3, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
min_w=0.00349, quan_i=1.00, quan_c=1.00
minimize weight of clients:[]
 Site-White_Male               | Train Loss: 1.9185 | Train Acc: 0.2778
 Best site-East_Asian_Male          (8)  | Epoch:3 | Val Acc: 0.2978
 Best site-Indian_Female            (4)  | Epoch:3 | Val Acc: 0.2952
 Best site-Indian_Male              (3)  | Epoch:3 | Val Acc: 0.2387
 Best site-Southeast_Asian_Female   (4)  | Epoch:3 | Val Acc: 0.2768
 Best site-Middle_Eastern_Male      (1)  | Epoch:3 | Val Acc: 0.1750
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_12/ccop_q=1...
============ Train epoch 4 ============
cnt=[2, 5, 3, 2, 1, 2, 3, 1, 5, 3, 1, 1, ]
power_decay: 0.9, powerI: 0.7952, powerC: 0.2048
min_w=0.01197, quan_i=1.89, quan_c=1.91
minimize weight of clients:[0, 1, 3, 5, 7, 9, 10, 21, ]
 Site-White_Male               | Train Loss: 1.8307 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.7890 | Train Acc: 0.4074
 Site-White_Male               | Train Loss: 1.8546 | Train Acc: 0.2750
 Site-White_Female             | Train Loss: 1.6894 | Train Acc: 0.3966
 Site-White_Male               | Train Loss: 1.9807 | Train Acc: 0.2759
 Site-White_Female             | Train Loss: 1.7769 | Train Acc: 0.3780
 Site-White_Male               | Train Loss: 1.8536 | Train Acc: 0.2553
 Site-White_Female             | Train Loss: 1.8252 | Train Acc: 0.3696
 Site-White_Male               | Train Loss: 1.8864 | Train Acc: 0.2857
 Site-White_Female             | Train Loss: 1.7691 | Train Acc: 0.3710
 Site-Latino_Hispanic_Male     | Train Loss: 1.7465 | Train Acc: 0.2381
 Site-Latino_Hispanic_Female   | Train Loss: 1.8964 | Train Acc: 0.2787
 Site-Latino_Hispanic_Male     | Train Loss: 1.8731 | Train Acc: 0.2088
 Site-Latino_Hispanic_Female   | Train Loss: 1.8930 | Train Acc: 0.2985
 Site-Latino_Hispanic_Male     | Train Loss: 1.8091 | Train Acc: 0.2437
 Site-Latino_Hispanic_Female   | Train Loss: 1.8414 | Train Acc: 0.3034
 Site-Latino_Hispanic_Male     | Train Loss: 1.8298 | Train Acc: 0.2632
 Site-Black_Female             | Train Loss: 1.6617 | Train Acc: 0.3284
 Site-Black_Male               | Train Loss: 1.9137 | Train Acc: 0.2222
 Site-Black_Female             | Train Loss: 1.7646 | Train Acc: 0.3699
 Site-Black_Male               | Train Loss: 1.8520 | Train Acc: 0.2326
 Site-Black_Female             | Train Loss: 1.8205 | Train Acc: 0.3259
 Site-East_Asian_Male          | Train Loss: 1.7989 | Train Acc: 0.2903
 Site-East_Asian_Female        | Train Loss: 1.6670 | Train Acc: 0.4505
 Site-East_Asian_Male          | Train Loss: 1.8397 | Train Acc: 0.2873
 Site-Indian_Female            | Train Loss: 1.9570 | Train Acc: 0.2722
 Site-Indian_Male              | Train Loss: 1.8910 | Train Acc: 0.2112
 Site-Southeast_Asian_Female   | Train Loss: 1.9405 | Train Acc: 0.2970
 Site-Middle_Eastern_Male      | Train Loss: 2.0284 | Train Acc: 0.1657
 Site-White_Male                (4) | Val  Loss: 1.7696 | Val  Acc: 0.4167
 Site-White_Female              (10)| Val  Loss: 1.9557 | Val  Acc: 0.3333
 Site-White_Male                (11)| Val  Loss: 1.9176 | Val  Acc: 0.1923
 Site-White_Female              (1) | Val  Loss: 1.7579 | Val  Acc: 0.3846
 Site-White_Male                (8) | Val  Loss: 1.9178 | Val  Acc: 0.2759
 Site-White_Female              (1) | Val  Loss: 1.8098 | Val  Acc: 0.3882
 Site-White_Male                (8) | Val  Loss: 1.8835 | Val  Acc: 0.2400
 Site-White_Female              (1) | Val  Loss: 1.7863 | Val  Acc: 0.3804
 Site-White_Male                (8) | Val  Loss: 1.8100 | Val  Acc: 0.2952
 Site-White_Female              (1) | Val  Loss: 1.7950 | Val  Acc: 0.3401
 Site-Latino_Hispanic_Male      (7) | Val  Loss: 1.9068 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.9242 | Val  Acc: 0.1951
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.8234 | Val  Acc: 0.2667
 Site-Latino_Hispanic_Female    (3) | Val  Loss: 1.8809 | Val  Acc: 0.2472
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.7167 | Val  Acc: 0.1908
 Site-Latino_Hispanic_Female    (3) | Val  Loss: 1.7049 | Val  Acc: 0.2642
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.8607 | Val  Acc: 0.2266
 Site-Black_Female              (2) | Val  Loss: 1.9310 | Val  Acc: 0.2444
 Site-Black_Male                (5) | Val  Loss: 2.2079 | Val  Acc: 0.2879
 Site-Black_Female              (2) | Val  Loss: 1.8962 | Val  Acc: 0.2474
 Site-Black_Male                (5) | Val  Loss: 1.7045 | Val  Acc: 0.2657
 Site-Black_Female              (2) | Val  Loss: 1.7939 | Val  Acc: 0.2986
 Site-East_Asian_Male           (8) | Val  Loss: 1.8786 | Val  Acc: 0.3293
 Site-East_Asian_Female         (9) | Val  Loss: 1.6430 | Val  Acc: 0.4628
 Site-East_Asian_Male           (8) | Val  Loss: 1.8082 | Val  Acc: 0.3146
 Site-Indian_Female             (9) | Val  Loss: 2.0077 | Val  Acc: 0.3048
 Site-Indian_Male               (6) | Val  Loss: 1.9265 | Val  Acc: 0.2129
 Site-Southeast_Asian_Female    (9) | Val  Loss: 2.0459 | Val  Acc: 0.2994
 Site-Middle_Eastern_Male       (0) | Val  Loss: 2.0565 | Val  Acc: 0.2167
Average Valid Accuracy: 0.2912
Aggregated Acc | Val Acc: 0.2913
============ Train epoch 5 ============
cnt=[1, 5, 5, 5, 3, 1, 1, 1, 1, 3, 2, 1, ]
power_decay: 0.9, powerI: 0.7657, powerC: 0.2343
min_w=0.01197, quan_i=1.85, quan_c=1.86
minimize weight of clients:[1, 3, 5, 9, 10, 17, 19, ]
 Site-White_Male               | Train Loss: 1.7394 | Train Acc: 0.2778
 Site-White_Female             | Train Loss: 1.7044 | Train Acc: 0.3704
 Site-White_Male               | Train Loss: 1.8381 | Train Acc: 0.3000
 Site-White_Female             | Train Loss: 1.6801 | Train Acc: 0.3966
 Site-White_Male               | Train Loss: 1.8599 | Train Acc: 0.2644
 Site-White_Female             | Train Loss: 1.7372 | Train Acc: 0.3701
 Site-White_Male               | Train Loss: 1.8564 | Train Acc: 0.2713
 Site-White_Female             | Train Loss: 1.7661 | Train Acc: 0.3768
 Site-White_Male               | Train Loss: 1.8606 | Train Acc: 0.2882
 Site-White_Female             | Train Loss: 1.7483 | Train Acc: 0.3710
 Site-Latino_Hispanic_Male     | Train Loss: 1.7618 | Train Acc: 0.1905
 Site-Latino_Hispanic_Female   | Train Loss: 1.8599 | Train Acc: 0.3115
 Site-Latino_Hispanic_Male     | Train Loss: 1.9230 | Train Acc: 0.2308
 Site-Latino_Hispanic_Female   | Train Loss: 1.7837 | Train Acc: 0.2910
 Site-Latino_Hispanic_Male     | Train Loss: 1.8623 | Train Acc: 0.2386
 Site-Latino_Hispanic_Female   | Train Loss: 1.8124 | Train Acc: 0.3000
 Site-Latino_Hispanic_Male     | Train Loss: 1.8375 | Train Acc: 0.2727
 Site-Black_Female             | Train Loss: 1.8359 | Train Acc: 0.2687
 Site-Black_Male               | Train Loss: 1.9088 | Train Acc: 0.1919
 Site-Black_Female             | Train Loss: 1.8141 | Train Acc: 0.3425
 Site-Black_Male               | Train Loss: 1.8571 | Train Acc: 0.2837
 Site-Black_Female             | Train Loss: 1.8074 | Train Acc: 0.2975
 Site-East_Asian_Male          | Train Loss: 1.7687 | Train Acc: 0.3306
 Site-East_Asian_Female        | Train Loss: 1.6280 | Train Acc: 0.4780
 Site-East_Asian_Male          | Train Loss: 1.7257 | Train Acc: 0.3209
 Site-Indian_Female            | Train Loss: 1.9711 | Train Acc: 0.2911
 Site-Indian_Male              | Train Loss: 1.8808 | Train Acc: 0.2414
 Site-Southeast_Asian_Female   | Train Loss: 1.8327 | Train Acc: 0.3120
 Site-Middle_Eastern_Male      | Train Loss: 1.9925 | Train Acc: 0.2099
 Site-White_Male                (6) | Val  Loss: 1.7128 | Val  Acc: 0.5000
 Site-White_Female              (7) | Val  Loss: 1.9718 | Val  Acc: 0.2778
 Site-White_Male                (11)| Val  Loss: 1.9363 | Val  Acc: 0.1538
 Site-White_Female              (5) | Val  Loss: 1.7031 | Val  Acc: 0.3846
 Site-White_Male                (3) | Val  Loss: 1.8593 | Val  Acc: 0.2414
 Site-White_Female              (4) | Val  Loss: 1.7478 | Val  Acc: 0.3765
 Site-White_Male                (3) | Val  Loss: 1.8461 | Val  Acc: 0.2640
 Site-White_Female              (4) | Val  Loss: 1.7663 | Val  Acc: 0.3804
 Site-White_Male                (3) | Val  Loss: 1.7933 | Val  Acc: 0.3026
 Site-White_Female              (4) | Val  Loss: 1.7652 | Val  Acc: 0.3776
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.9085 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (0) | Val  Loss: 1.8839 | Val  Acc: 0.2683
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.8199 | Val  Acc: 0.3333
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.8560 | Val  Acc: 0.2809
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.7276 | Val  Acc: 0.2290
 Site-Latino_Hispanic_Female    (2) | Val  Loss: 1.6508 | Val  Acc: 0.2850
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.8555 | Val  Acc: 0.2446
 Site-Black_Female              (9) | Val  Loss: 1.9409 | Val  Acc: 0.2000
 Site-Black_Male                (10)| Val  Loss: 2.1643 | Val  Acc: 0.2727
 Site-Black_Female              (9) | Val  Loss: 1.8694 | Val  Acc: 0.2268
 Site-Black_Male                (10)| Val  Loss: 1.7036 | Val  Acc: 0.2657
 Site-Black_Female              (9) | Val  Loss: 1.7866 | Val  Acc: 0.3128
 Site-East_Asian_Male           (1) | Val  Loss: 1.8506 | Val  Acc: 0.3780
 Site-East_Asian_Female         (2) | Val  Loss: 1.6306 | Val  Acc: 0.4380
 Site-East_Asian_Male           (3) | Val  Loss: 1.7915 | Val  Acc: 0.3652
 Site-Indian_Female             (2) | Val  Loss: 1.9433 | Val  Acc: 0.3238
 Site-Indian_Male               (1) | Val  Loss: 1.8921 | Val  Acc: 0.2516
 Site-Southeast_Asian_Female    (2) | Val  Loss: 2.0121 | Val  Acc: 0.2825
 Site-Middle_Eastern_Male       (3) | Val  Loss: 2.0147 | Val  Acc: 0.1667
Average Valid Accuracy: 0.3002
Aggregated Acc | Val Acc: 0.3064
 Best site-White_Male               (6)  | Epoch:5 | Val Acc: 0.5000
 Best site-White_Female             (7)  | Epoch:5 | Val Acc: 0.2778
 Best site-White_Male               (11) | Epoch:5 | Val Acc: 0.1538
 Best site-White_Female             (5)  | Epoch:5 | Val Acc: 0.3846
 Best site-White_Male               (3)  | Epoch:5 | Val Acc: 0.2414
 Best site-White_Female             (4)  | Epoch:5 | Val Acc: 0.3765
 Best site-White_Male               (3)  | Epoch:5 | Val Acc: 0.2640
 Best site-White_Female             (4)  | Epoch:5 | Val Acc: 0.3804
 Best site-White_Male               (3)  | Epoch:5 | Val Acc: 0.3026
 Best site-White_Female             (4)  | Epoch:5 | Val Acc: 0.3776
 Best site-Latino_Hispanic_Male     (8)  | Epoch:5 | Val Acc: 0.3214
 Best site-Latino_Hispanic_Female   (0)  | Epoch:5 | Val Acc: 0.2683
 Best site-Latino_Hispanic_Male     (1)  | Epoch:5 | Val Acc: 0.3333
 Best site-Latino_Hispanic_Female   (2)  | Epoch:5 | Val Acc: 0.2809
 Best site-Latino_Hispanic_Male     (1)  | Epoch:5 | Val Acc: 0.2290
 Best site-Latino_Hispanic_Female   (2)  | Epoch:5 | Val Acc: 0.2850
 Best site-Latino_Hispanic_Male     (1)  | Epoch:5 | Val Acc: 0.2446
 Best site-Black_Female             (9)  | Epoch:5 | Val Acc: 0.2000
 Best site-Black_Male               (10) | Epoch:5 | Val Acc: 0.2727
 Best site-Black_Female             (9)  | Epoch:5 | Val Acc: 0.2268
 Best site-Black_Male               (10) | Epoch:5 | Val Acc: 0.2657
 Best site-Black_Female             (9)  | Epoch:5 | Val Acc: 0.3128
 Best site-East_Asian_Male          (1)  | Epoch:5 | Val Acc: 0.3780
 Best site-East_Asian_Female        (2)  | Epoch:5 | Val Acc: 0.4380
 Best site-East_Asian_Male          (3)  | Epoch:5 | Val Acc: 0.3652
 Best site-Indian_Female            (2)  | Epoch:5 | Val Acc: 0.3238
 Best site-Indian_Male              (1)  | Epoch:5 | Val Acc: 0.2516
 Best site-Southeast_Asian_Female   (2)  | Epoch:5 | Val Acc: 0.2825
 Best site-Middle_Eastern_Male      (3)  | Epoch:5 | Val Acc: 0.1667
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_12/ccop_q=1...
============ Train epoch 6 ============
cnt=[1, 4, 6, 4, 2, 4, 1, 1, 1, 2, 1, 2, ]
power_decay: 0.9, powerI: 0.7391, powerC: 0.2609
min_w=0.01075, quan_i=1.85, quan_c=1.84
minimize weight of clients:[0, 1, 3, 5, 7, 9, 10, 13, 15, 19, 21, 23, ]
 Site-White_Male               | Train Loss: 1.7887 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.6954 | Train Acc: 0.3704
 Site-White_Male               | Train Loss: 1.7751 | Train Acc: 0.4500
 Site-White_Female             | Train Loss: 1.6547 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.8546 | Train Acc: 0.3218
 Site-White_Female             | Train Loss: 1.7329 | Train Acc: 0.4016
 Site-White_Male               | Train Loss: 1.8296 | Train Acc: 0.3298
 Site-White_Female             | Train Loss: 1.7482 | Train Acc: 0.3442
 Site-White_Male               | Train Loss: 1.7865 | Train Acc: 0.3103
 Site-White_Female             | Train Loss: 1.7377 | Train Acc: 0.3824
 Site-Latino_Hispanic_Male     | Train Loss: 1.7835 | Train Acc: 0.2143
 Site-Latino_Hispanic_Female   | Train Loss: 1.8382 | Train Acc: 0.2951
 Site-Latino_Hispanic_Male     | Train Loss: 1.8237 | Train Acc: 0.2857
 Site-Latino_Hispanic_Female   | Train Loss: 1.8901 | Train Acc: 0.3060
 Site-Latino_Hispanic_Male     | Train Loss: 1.7168 | Train Acc: 0.2995
 Site-Latino_Hispanic_Female   | Train Loss: 1.7705 | Train Acc: 0.3172
 Site-Latino_Hispanic_Male     | Train Loss: 1.7843 | Train Acc: 0.2703
 Site-Black_Female             | Train Loss: 1.6934 | Train Acc: 0.3433
 Site-Black_Male               | Train Loss: 1.8964 | Train Acc: 0.2323
 Site-Black_Female             | Train Loss: 1.7908 | Train Acc: 0.3493
 Site-Black_Male               | Train Loss: 1.7851 | Train Acc: 0.3070
 Site-Black_Female             | Train Loss: 1.7902 | Train Acc: 0.3101
 Site-East_Asian_Male          | Train Loss: 1.7411 | Train Acc: 0.3226
 Site-East_Asian_Female        | Train Loss: 1.6421 | Train Acc: 0.4835
 Site-East_Asian_Male          | Train Loss: 1.7266 | Train Acc: 0.3321
 Site-Indian_Female            | Train Loss: 1.9147 | Train Acc: 0.2405
 Site-Indian_Male              | Train Loss: 1.8147 | Train Acc: 0.2974
 Site-Southeast_Asian_Female   | Train Loss: 1.9153 | Train Acc: 0.3195
 Site-Middle_Eastern_Male      | Train Loss: 1.9267 | Train Acc: 0.2707
 Site-White_Male                (7) | Val  Loss: 1.7004 | Val  Acc: 0.5000
 Site-White_Female              (1) | Val  Loss: 1.9249 | Val  Acc: 0.2778
 Site-White_Male                (0) | Val  Loss: 1.8723 | Val  Acc: 0.2308
 Site-White_Female              (10)| Val  Loss: 1.7457 | Val  Acc: 0.4103
 Site-White_Male                (2) | Val  Loss: 1.8252 | Val  Acc: 0.3276
 Site-White_Female              (1) | Val  Loss: 1.7262 | Val  Acc: 0.3882
 Site-White_Male                (2) | Val  Loss: 1.8223 | Val  Acc: 0.2960
 Site-White_Female              (1) | Val  Loss: 1.7755 | Val  Acc: 0.3750
 Site-White_Male                (2) | Val  Loss: 1.7601 | Val  Acc: 0.3063
 Site-White_Female              (1) | Val  Loss: 1.7488 | Val  Acc: 0.3946
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.8673 | Val  Acc: 0.3571
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.8986 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.8153 | Val  Acc: 0.2500
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.8207 | Val  Acc: 0.2697
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.6777 | Val  Acc: 0.2137
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.6587 | Val  Acc: 0.2746
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.8240 | Val  Acc: 0.2698
 Site-Black_Female              (6) | Val  Loss: 1.9364 | Val  Acc: 0.2667
 Site-Black_Male                (9) | Val  Loss: 2.2497 | Val  Acc: 0.3030
 Site-Black_Female              (11)| Val  Loss: 1.8434 | Val  Acc: 0.2784
 Site-Black_Male                (9) | Val  Loss: 1.7087 | Val  Acc: 0.2378
 Site-Black_Female              (11)| Val  Loss: 1.7670 | Val  Acc: 0.3128
 Site-East_Asian_Male           (2) | Val  Loss: 1.7643 | Val  Acc: 0.3902
 Site-East_Asian_Female         (5) | Val  Loss: 1.6188 | Val  Acc: 0.4711
 Site-East_Asian_Male           (3) | Val  Loss: 1.7601 | Val  Acc: 0.3708
 Site-Indian_Female             (4) | Val  Loss: 1.9071 | Val  Acc: 0.3333
 Site-Indian_Male               (3) | Val  Loss: 1.8673 | Val  Acc: 0.2452
 Site-Southeast_Asian_Female    (4) | Val  Loss: 1.9730 | Val  Acc: 0.2825
 Site-Middle_Eastern_Male       (2) | Val  Loss: 1.9631 | Val  Acc: 0.2167
Average Valid Accuracy: 0.3153
Aggregated Acc | Val Acc: 0.3248
 Best site-White_Male               (7)  | Epoch:6 | Val Acc: 0.5000
 Best site-White_Female             (1)  | Epoch:6 | Val Acc: 0.2778
 Best site-White_Male               (0)  | Epoch:6 | Val Acc: 0.2308
 Best site-White_Female             (10) | Epoch:6 | Val Acc: 0.4103
 Best site-White_Male               (2)  | Epoch:6 | Val Acc: 0.3276
 Best site-White_Female             (1)  | Epoch:6 | Val Acc: 0.3882
 Best site-White_Male               (2)  | Epoch:6 | Val Acc: 0.2960
 Best site-White_Female             (1)  | Epoch:6 | Val Acc: 0.3750
 Best site-White_Male               (2)  | Epoch:6 | Val Acc: 0.3063
 Best site-White_Female             (1)  | Epoch:6 | Val Acc: 0.3946
 Best site-Latino_Hispanic_Male     (8)  | Epoch:6 | Val Acc: 0.3571
 Best site-Latino_Hispanic_Female   (5)  | Epoch:6 | Val Acc: 0.2927
 Best site-Latino_Hispanic_Male     (2)  | Epoch:6 | Val Acc: 0.2500
 Best site-Latino_Hispanic_Female   (5)  | Epoch:6 | Val Acc: 0.2697
 Best site-Latino_Hispanic_Male     (3)  | Epoch:6 | Val Acc: 0.2137
 Best site-Latino_Hispanic_Female   (5)  | Epoch:6 | Val Acc: 0.2746
 Best site-Latino_Hispanic_Male     (3)  | Epoch:6 | Val Acc: 0.2698
 Best site-Black_Female             (6)  | Epoch:6 | Val Acc: 0.2667
 Best site-Black_Male               (9)  | Epoch:6 | Val Acc: 0.3030
 Best site-Black_Female             (11) | Epoch:6 | Val Acc: 0.2784
 Best site-Black_Male               (9)  | Epoch:6 | Val Acc: 0.2378
 Best site-Black_Female             (11) | Epoch:6 | Val Acc: 0.3128
 Best site-East_Asian_Male          (2)  | Epoch:6 | Val Acc: 0.3902
 Best site-East_Asian_Female        (5)  | Epoch:6 | Val Acc: 0.4711
 Best site-East_Asian_Male          (3)  | Epoch:6 | Val Acc: 0.3708
 Best site-Indian_Female            (4)  | Epoch:6 | Val Acc: 0.3333
 Best site-Indian_Male              (3)  | Epoch:6 | Val Acc: 0.2452
 Best site-Southeast_Asian_Female   (4)  | Epoch:6 | Val Acc: 0.2825
 Best site-Middle_Eastern_Male      (2)  | Epoch:6 | Val Acc: 0.2167
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_12/ccop_q=1...
============ Train epoch 7 ============
cnt=[2, 5, 2, 7, 2, 1, 1, 2, 1, 1, 4, 1, ]
power_decay: 0.9, powerI: 0.7152, powerC: 0.2848
min_w=0.01154, quan_i=1.79, quan_c=1.82
minimize weight of clients:[1, 3, 5, 7, 9, 17, 22, 24, ]
 Site-White_Male               | Train Loss: 1.7499 | Train Acc: 0.2222
 Site-White_Female             | Train Loss: 1.6555 | Train Acc: 0.4074
 Site-White_Male               | Train Loss: 1.7782 | Train Acc: 0.4250
 Site-White_Female             | Train Loss: 1.6520 | Train Acc: 0.4138
 Site-White_Male               | Train Loss: 1.7477 | Train Acc: 0.3908
 Site-White_Female             | Train Loss: 1.7087 | Train Acc: 0.3701
 Site-White_Male               | Train Loss: 1.7833 | Train Acc: 0.3138
 Site-White_Female             | Train Loss: 1.7319 | Train Acc: 0.3659
 Site-White_Male               | Train Loss: 1.7415 | Train Acc: 0.3276
 Site-White_Female             | Train Loss: 1.7057 | Train Acc: 0.3846
 Site-Latino_Hispanic_Male     | Train Loss: 1.7508 | Train Acc: 0.2619
 Site-Latino_Hispanic_Female   | Train Loss: 1.7690 | Train Acc: 0.3443
 Site-Latino_Hispanic_Male     | Train Loss: 1.7734 | Train Acc: 0.2637
 Site-Latino_Hispanic_Female   | Train Loss: 1.6428 | Train Acc: 0.3433
 Site-Latino_Hispanic_Male     | Train Loss: 1.7106 | Train Acc: 0.3350
 Site-Latino_Hispanic_Female   | Train Loss: 1.7219 | Train Acc: 0.3655
 Site-Latino_Hispanic_Male     | Train Loss: 1.7346 | Train Acc: 0.3230
 Site-Black_Female             | Train Loss: 1.7571 | Train Acc: 0.3433
 Site-Black_Male               | Train Loss: 1.8654 | Train Acc: 0.2121
 Site-Black_Female             | Train Loss: 1.7422 | Train Acc: 0.3630
 Site-Black_Male               | Train Loss: 1.7981 | Train Acc: 0.2651
 Site-Black_Female             | Train Loss: 1.7654 | Train Acc: 0.3165
 Site-East_Asian_Male          | Train Loss: 1.6942 | Train Acc: 0.3306
 Site-East_Asian_Female        | Train Loss: 1.6168 | Train Acc: 0.4835
 Site-East_Asian_Male          | Train Loss: 1.6617 | Train Acc: 0.3358
 Site-Indian_Female            | Train Loss: 1.8617 | Train Acc: 0.3038
 Site-Indian_Male              | Train Loss: 1.7592 | Train Acc: 0.3276
 Site-Southeast_Asian_Female   | Train Loss: 1.8848 | Train Acc: 0.3308
 Site-Middle_Eastern_Male      | Train Loss: 1.8258 | Train Acc: 0.2928
 Site-White_Male                (9) | Val  Loss: 1.6178 | Val  Acc: 0.4167
 Site-White_Female              (1) | Val  Loss: 1.9363 | Val  Acc: 0.3889
 Site-White_Male                (5) | Val  Loss: 1.7662 | Val  Acc: 0.2692
 Site-White_Female              (1) | Val  Loss: 1.7406 | Val  Acc: 0.2821
 Site-White_Male                (3) | Val  Loss: 1.7772 | Val  Acc: 0.4138
 Site-White_Female              (1) | Val  Loss: 1.6767 | Val  Acc: 0.4353
